Product_Name,Brand,Reviews,Price,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Original Edition Potato Chips 68g,chitato,0,3.99,Malaysia,0,Yami,Noodle,400,1600,1596
JAPAN HANABATAKEBOKUJO CARAMEL Popcorn 100g,hokkaido,0,10.9,Japan,0,Yami,Noodle,400,1600,4360
TOKYO BANANA Shellfish Aosa Chips 4pc,calbee,0,14.5,Japan,5,Yami,Noodle,200,800,2900
MAMEE CHEF MISTER POTATO Tomato Flavor Potato Crisps 150g,pringles,0,4.79,Japan,0,Yami,Noodle,400,1600,1916
TWISTIES Cheeky Cheddar Cheese 65g,mondelez,0,6.39,Japan,0,Yami,Noodle,400,1600,2556
TWISTIES Sawadee Thai Sweet Chili Flavor 65g,mondelez,0,6.39,Japan,0,Yami,Noodle,400,1600,2556
TWISTIES Cherry Tomato Bomb 65g,mondelez,0,6.39,Japan,0,Yami,Noodle,400,1600,2556
TWISTIES Roast Chicken 60g,mondelez,0,6.39,Japan,0,Yami,Noodle,400,1600,2556
JACK N JILL Calbee Smoky BBQ Potato Chips 60g,jack'n jill,0,6.39,Philippine,0,Yami,Noodle,400,1600,2556
Smoked Flavoured Chips 60g,miaow miaow,0,5.59,Malaysia,0,Yami,Noodle,400,1600,2236
[Mainland China Direct Mail] Mimi Shrimp Stick Single Pack Crab Flavor Delicious Puffed Snacks Network Red Casual Nostalg,aishang,0,1.5,Mainland China,5,Yami,Noodle,300,1200,450
Hokkaido Fries Potato Chips 10 x 18g,calbee,0,29.99,Japan,0,Yami,Noodle,200,800,5998
French fries sticks spicy crayfish flavor fries snacks 100g,be & cheery,0,4.9,Mainland China,0,Yami,Noodle,25,100,123
Fries Sticks Spicy Fries Fries Snacks 100g,be & cheery,0,4.9,Mainland China,0,Yami,Noodle,25,100,123
Chicken Flavoured Crackers 60g,miaow miaow,0,6.39,Malaysia,0,Yami,Noodle,400,1600,2556
Crackers Cuttlefish Flavour 60g,miaow miaow,0,6.39,Malaysia,0,Yami,Noodle,400,1600,2556
HOKKAIDO Potato Farm Pea Chips 6pc,calbee,0,14.99,Japan,0,Yami,Noodle,200,800,2998
Jaga Pirika Hokkaido Premium Potato 10pc,calbee,0,16.5,Japan,4.5,Yami,Noodle,200,800,3300
Sweet Potato Crisp 140g,liancheng,18,7.59,Taiwan,4.7,Yami,Noodle,400,1600,3036
Theokbokki Topokki Sweet & Spicy Rice Cake Snack 57g,cosmos,0,5.59,Korea,0,Yami,Noodle,25,100,140
Japanese yaki bean refreshing snack 39g,ginbis,0,2.99,Japan,0,Yami,Noodle,400,1600,1196
Potato Chips Crispy Roasted Seaweed Flavor 97g,pringles,0,6.39,Japan,0,Yami,Noodle,400,1600,2556
Creamy Milk Tea Wafer Roll 96g 6pcs(Shelf life:2022/5/8),lien haw foods,0,8.99,Taiwan,0,Yami,Noodle,400,1600,3596
Crispy Sweet Potato 30g,top dry,6,4.74,Taiwan,4.7,Yami,Noodle,400,1600,1896
TEAN'S COURMET Crispy Anchovy Chili 240g,pringles,0,7.99,Japan,0,Yami,Noodle,400,1600,3196
Flavoured Potato Chips K-Kimchi Flavour 50g,wise cottage fries,0,4.79,Malaysia,0,Yami,Noodle,400,1600,1916
Potato Crisps Sour Cream and Onion Flavour 160g,mychef?€?s,0,6.39,Malaysia,0,Yami,Noodle,400,1600,2556
BBQ Cuttlefish Flavoured Crackers 70g,bika,0,3.99,Malaysia,0,Yami,Noodle,400,1600,1596
Potato Crisps Bbq Flavour 160g,mychef?€?s,0,6.39,Malaysia,0,Yami,Noodle,400,1600,2556
Jigs Potato Crisps Hot&Spicy Flavour 60g,jack'n jill,0,4.79,Philippine,0,Yami,Noodle,400,1600,1916
BEAN BEAN  SNACK SEAWEED FLAVOUR 60G,snek ku,0,3.99,Malaysia,0,Yami,Noodle,400,1600,1596
Swordfish Tepura Crispy 150g,ching tse,0,16.14,Taiwan,0,Yami,Noodle,400,1600,6456
TAINAN ONLY Cheng Gong Potato Chips (Cadina - Mango Flavor) 78g,lien haw foods,0,6.64,Taiwan,0,Yami,Noodle,400,1600,2656
Hot & Spicy Potato Crisps 110g,pringles,0,4.79,Japan,0,Yami,Noodle,400,1600,1916
Roller Coaster Tom Yum Flavor Potato Rings 60g,jack'n jill,0,5.59,Philippine,0,Yami,Noodle,400,1600,2236
JAPAN JAGARIKO French fries Salad  58g,calbee,0,3.5,Japan,0,Yami,Noodle,400,1600,1400
JAPAN JAGARIKO French Fries Cheese 58g,calbee,0,3.5,Japan,4.5,Yami,Noodle,400,1600,1400
MISTER POTATO Sweet Potato Flavor Potato Crisps 130g,mamee chef,0,4.79,Malaysia,0,Yami,Noodle,400,1600,1916
Saucy BBQ Flavor Potato Chips 107g,pringles,0,4.79,Japan,0,Yami,Noodle,400,1600,1916
MISTER POTATO Spicy Tebabo 60g,mamee chef,0,5.59,Malaysia,0,Yami,Noodle,400,1600,2236
TWISTIES CHACHO'S Tortilla Corn Chips Cheesy Cheese 185g,mondelez,0,8.79,Japan,0,Yami,Noodle,400,1600,3516
TWISTIES CHACHO'S Tortilla Corn Chips BBQ Bonanza 70g,mondelez,0,7.19,Japan,0,Yami,Noodle,400,1600,2876
Sapporo Grilled Corn 6 bags,yoshimi,0,9.5,Japan,4.8,Yami,Noodle,400,1600,3800
JAPAN HOKKAIDO Premium Potato Jaga Pokkuru 10pc,calbee,0,14.5,Japan,4.9,Yami,Noodle,200,800,2900
TWISTIES Cheeky Cheddar Cheese 160g,mondelez,0,7.99,Japan,0,Yami,Noodle,400,1600,3196
TWISTIES BBQ Curry Flavor 160g,mondelez,0,7.99,Japan,0,Yami,Noodle,400,1600,3196
Satay Flavoured Chips 60g,miaow miaow,0,5.59,Malaysia,0,Yami,Noodle,400,1600,2236
[Mainland China Direct Mail] Mimi Shrimp Sticks Single Pack Love Still Delicious Puffed Snacks Internet Red Casual Nostalgia Sn,aishang,0,1.5,Mainland China,3,Yami,Noodle,300,1200,450
[Mainland China direct mail] BE&CHEERY Herb flavor - gold corn beans / vegetarian corn snacks snack popcorn puffed food snacks70g,be & cheery,0,7.9,Mainland China,5,Yami,Noodle,400,1600,3160
ORIENTAL Super Ring Cheese Snack 60g,oriental (malaysia),0,6.39,Malaysia,0,Yami,Noodle,400,1600,2556
HOKKAIDO Premium Potato Jaga Pokkuru 10pc,calbee,0,14.8,Japan,4.9,Yami,Noodle,200,800,2960
Spring Limited Sakura Potato 8pc,calbee,0,19.5,Japan,0,Yami,Noodle,200,800,3900
Christmas Limited Chocolate Shrimp Cracker  6pc,calbee,0,18.99,Japan,0,Yami,Noodle,200,800,3798
HOKKAIDO Potato Farm Kelp Kumbo Chips 6pc,calbee,0,14.5,Japan,5,Yami,Noodle,200,800,2900
Low calories noodle Tomato Flavor 220g,noodle zero,6,3.99,United States,4.7,Yami,Noodle,400,1600,1596
Thick Cut Ramen Noodles 600g,noodle soul,2,3.99,Vietnam,5,Yami,Noodle,400,1600,1596
GreeNoodle MISO 74g,gree noodle,10,1.89,Japan,4,Yami,Noodle,400,1600,756
Yakisoba 85g,gree noodle,28,2.19,Japan,4,Yami,Noodle,400,1600,876
Pickled Spicy Flavor Noodle 51Cal 375g,noodle zero,0,3.99,United States,4.4,Yami,Noodle,400,1600,1596
Seafood Flavor 64Cal 370g,noodle zero,0,3.99,United States,3.4,Yami,Noodle,400,1600,1596
Chicken Flavor 44Cal 370g,noodle zero,0,3.99,United States,4.1,Yami,Noodle,400,1600,1596
Low Calories Noodle Beef Flavor 220g,noodle zero,4,3.99,United States,4.8,Yami,Noodle,400,1600,1596
Chili & Vinegar Flavor 60Cal 378g,noodle zero,0,3.99,United States,4.3,Yami,Noodle,400,1600,1596
Sour Spicy Instant Noodle 278g,yuanxian,414,1.99,Mainland China,4.7,Yami,Noodle,400,1600,796
NoodleZero Mix 1 - Chicken/Tom Yum/Chilli,noodle zero,0,23.49,United States,0,Yami,Noodle,400,1600,9396
NoodleZero Mix 2 - Chicken/Beef/Seafood,noodle zero,0,23.49,United States,0,Yami,Noodle,400,1600,9396
NoodleZero Mix 5 - Chicken/Chilli/Seafood,noodle zero,0,23.49,United States,0,Yami,Noodle,400,1600,9396
NoodleZero 6 pack single - Chicken,noodle zero,0,23.49,United States,0,Yami,Noodle,400,1600,9396
NoodleZero 6 pack single - Tom Yum,noodle zero,0,23.49,United States,0,Yami,Noodle,400,1600,9396
NoodleZero Mix 4 - Chicken/Beef/Chilli,noodle zero,0,23.49,United States,0,Yami,Noodle,400,1600,9396
NoodleZero Mix 3 - Beef/Tom Yum/Seafood,noodle zero,0,23.49,United States,0,Yami,Noodle,400,1600,9396
NoodleZero Mix 6 - Chicken/Beef/Seafood,noodle zero,0,23.49,United States,0,Yami,Noodle,400,1600,9396
Ramyonsari Plain Instant Ramen Noodle 110g,ottogi,390,0.59,Korea,4.8,Yami,Noodle,400,1600,236
Cold Noodle 318g,wangbaobao,47,2.59,Mainland China,4.6,Yami,Noodle,400,1600,1036
Cup Noodles Instant Noodle Tom Yum Goong Flavor 75g,nissin,110,1.89,Japan,4.5,Yami,Noodle,400,1600,756
Soup Daren Spicy Pork Bone Flavored Noodle 650g,unif,386,10.99,Taiwan,4.8,Yami,Noodle,400,1600,4396
Instant Japanese Style Fresh Udon Noodle 200g,matsuda,505,1.29,Japan,4.7,Yami,Noodle,400,1600,516
Soup Daren Spicy Beef Noodle 625g,unif,59,10.99,Taiwan,4.8,Yami,Noodle,400,1600,4396
Ramen Noodle Soup Miso Flavor 107g,nissin,116,2.59,Japan,4.6,Yami,Noodle,400,1600,1036
Dried Glass Noodle Sweet Potato 500g,haepyo,0,4.99,Korea,4.5,Yami,Noodle,400,1600,1996
Fried Noodle Cup 85g,sedaap,0,1.39,Indonesia,0,Yami,Noodle,400,1600,556
Rattan Chili Soup Rice Noodle 220g,wanhe,9,3.99,Mainland China,4.7,Yami,Noodle,400,1600,1596
Xiaoyang Instant Glass Noodle Pickled Fish Flavor 139g,xiaoyang,6,2.99,Mainland China,5,Yami,Noodle,400,1600,1196
MasterKong Seafood Shrimp Noodle 101g,master kong,1,2.39,Mainland China,5,Yami,Noodle,400,1600,956
KSF Instant seadfood Noodle 116g,master kong,1,2.39,Mainland China,5,Yami,Noodle,400,1600,956
Noodle Pork Flavor 5Pack 300g,mama,0,2.99,Thailand,0,Yami,Noodle,400,1600,1196
WHITE CURRY NOODLE 81g,sedaap,4,0.69,Indonesia,4.5,Yami,Noodle,400,1600,276
Stir Noodle (sichuan spicy flavor) 135g,artisan,0,2.59,Mainland China,4.5,Yami,Noodle,200,800,518
Sour Base Noodle (cooked chili flavor) 104g,artisan,0,2.59,Mainland China,4.6,Yami,Noodle,200,800,518
Spicy and Sour Shrimp Instant Noodle 90g,mama,0,0.69,Thailand,4.3,Yami,Noodle,400,1600,276
Spicy Cold Noodle 400g,xiaohetao,0,3.59,Mainland China,3.2,Yami,Noodle,400,1600,1436
Instant Noodle Sichuan Pepper Flavor 140g,liziqi,0,3.99,Mainland China,4.7,Yami,Noodle,400,1600,1596
LZY Luosi Rice Noodle 350g,luo zhuang yuan,0,4.99,Mainland China,4.9,Yami,Noodle,400,1600,1996
Shanggan Noodle 500g,other brands,0,6.59,Unclear,5,Yami,Noodle,400,1600,2636
Instant Noodle With Sour Soup 186g,fenweixiang,0,3.79,Mainland China,4.5,Yami,Noodle,400,1600,1516
Instant Noodle Spicy Flavor 270g,fenweixiang,0,2.99,Mainland China,4.7,Yami,Noodle,400,1600,1196
Craw Fish Noodle 145g,xiangnian,0,5.95,Mainland China,4.5,Yami,Noodle,400,1600,2380
Spicy Sweet Potato Noodle 285g,xiaohetao,0,3.59,Mainland China,4,Yami,Noodle,400,1600,1436
Sour Soup Knife Noodle 112g,shizuren,0,2.79,Mainland China,4.6,Yami,Noodle,400,1600,1116
LZY Luosi Rice Noodle 450g,luo zhuang yuan,0,4.99,Mainland China,4,Yami,Noodle,400,1600,1996
LZY Luosi Rice Noodle 280g,luo zhuang yuan,0,4.29,Mainland China,4.4,Yami,Noodle,400,1600,1716
BJ-A Kuan Broad Noodle Spicy 115g,baijia,0,1.99,Mainland China,4.7,Yami,Noodle,200,800,398
Mr.Kimchi Noodle 65g,paldo,0,1.69,Korea,4.8,Yami,Noodle,400,1600,676
Sichuan Spicy Cold Noodle 318g,xiangnian,0,4.59,Mainland China,3.9,Yami,Noodle,400,1600,1836
HON's dry noodle sichuan chili flavor 110g*4,shin horng,0,8.99,Taiwan,4,Yami,Noodle,400,1600,3596
Spicy Cup Noodle 93.5g,ollus,0,2.99,Korea,4.5,Yami,Noodle,400,1600,1196
Tomato Soup Rice Noodle 220g,wanhe,5,3.99,Mainland China,4.4,Yami,Noodle,400,1600,1596
Chili Sauce Noodle,huanmian,5,5.99,Mainland China,5,Yami,Noodle,400,1600,2396
KSF Soup Daren Spicy Pork Bone Noodle 110g,master kong,5,2.39,Mainland China,3.2,Yami,Noodle,400,1600,956
INS Noodle Shrimp Tom Yum Flaor 5Pack 300g,mama,4,2.99,Thailand,4.5,Yami,Noodle,400,1600,1196
Magic Noodle 180g,nakaki,5,3.49,Japan,5,Yami,Noodle,400,1600,1396
INS Noodle Beef Flavor 5Pack 300g,mama,2,2.99,Thailand,5,Yami,Noodle,400,1600,1196
Sour base Noodle (shrimp and seawead)  100g,artisan,0,2.59,Mainland China,4.7,Yami,Noodle,200,800,518
Tom Yum Shrimp Instant Noodle 90g,mama,0,0.69,Thailand,3.9,Yami,Noodle,400,1600,276
LZY Luosi Rice Noodle 310g,luo zhuang yuan,0,4.59,Mainland China,4.4,Yami,Noodle,400,1600,1836
Noodle With Scallion Oil  4pack 560g,yumei,0,5.99,Mainland China,4.3,Yami,Noodle,400,1600,2396
Stir Fried Chicken Noodle Spicy 130g,paldo,0,5.99,Korea,4.6,Yami,Noodle,400,1600,2396
HON's dry noodle shallot jajang flavor  110g*4,shin horng,0,8.99,Taiwan,5,Yami,Noodle,400,1600,3596
Traditional Cup Noodle 93.5,ollus,0,2.99,Korea,4,Yami,Noodle,400,1600,1196
Instant Noodle Bowl Seafood Flavor 119g,kailo ??????,0,1.99,Mainland China,4.2,Yami,Noodle,400,1600,796
LuoSiFen Instant Spicy Rice Noodle 400g,liziqi,0,4.99,Mainland China,4,Yami,Noodle,400,1600,1996
Stir noodle (sesame sauce flavor) 160g,artisan,0,2.59,Mainland China,4.9,Yami,Noodle,200,800,518
Crawfish Flavor Noodle 275g,xiaohetao,0,3.59,Mainland China,4.1,Yami,Noodle,400,1600,1436
Chongqing instant noodle hot and sour  noodles 75g,guangyou,0,5.59,Mainland China,5,Yami,Noodle,400,1600,2236
HON's dry noodle sesame flavor 110g*4,shin horng,0,8.49,Taiwan,4.8,Yami,Noodle,400,1600,3396
Instant Noodle Bowl Crab Flavor 119g,kailo ??????,0,1.69,Mainland China,4.4,Yami,Noodle,400,1600,676
Hotpot Sweet Potato Noodle,yuanxian,1,3.69,Mainland China,4,Yami,Noodle,400,1600,1476
MasterKong Seafood Shrimp Noodle  485g,master kong,3,6.99,Mainland China,3.7,Yami,Noodle,400,1600,2796
Chicken&Abalone Flavor Sichuan Noodle for Two 160g,sautao,11,1.99,Hong Kong,4.5,Yami,Noodle,400,1600,796
Mushroom Flavor Sichuan Spicy Noodle for Two 160g,sautao,10,1.99,Hong Kong,4.7,Yami,Noodle,400,1600,796
Instant Noodle Chili Oil&Vinegar 248g,nanjiecun,2,2.99,Mainland China,3.5,Yami,Noodle,400,1600,1196
CURRY NOODLE 365g,sedaap,2,2.99,Indonesia,4.5,Yami,Noodle,400,1600,1196
Instant Noodle Sesame 266g,nanjiecun,0,2.99,Mainland China,0,Yami,Noodle,400,1600,1196
Xiaoyang Instant Glass Noodle Huajia Flavor 124g,xiaoyang,3,2.99,Mainland China,4.3,Yami,Noodle,400,1600,1196
Shanxi Cold Noodle Medium 168g,qinzong,271,3.49,Mainland China,4.5,Yami,Noodle,400,1600,1396
Wheat Noodle W/Sauce 171g,maruchan,259,2.99,Japan,4.3,Yami,Noodle,400,1600,1196
KINGS Hot Pot Condiment Seasoning 400g,kings noodle,0,6.49,Mainland China,4.3,Yami,Noodle,400,1600,2596
KINGS Bone Soup Mixed With Hot And Sour Powder  340g,kings noodle,0,5.99,Mainland China,4.6,Yami,Noodle,400,1600,2396
Pickled Pepper Chicken Flavor Noodle,huanmian,7,5.99,Mainland China,4.4,Yami,Noodle,400,1600,2396
Signature Beef Intestine Noodle 256g,ganshiji,22,6.99,Mainland China,4.5,Yami,Noodle,400,1600,2796
Peeper& SesameFlavor 4pack 564g,mom's dry noodle,20,7.59,Taiwan,3.9,Yami,Noodle,400,1600,3036
"Xinjiang Stir Fried Rice Noodle Vermicelli, 250g",sunway,29,3.89,Taiwan,4.5,Yami,Noodle,400,1600,1556
Shiitake Zhajiang Flavor 4pack 472g,mom's dry noodle,0,6.99,Taiwan,4.7,Yami,Noodle,400,1600,2796
Soup Daren Pork Bone Flavored Noodle 5pc 625g,unif,331,10.99,Taiwan,4.9,Yami,Noodle,400,1600,4396
Traditional Dandan Noodle 4pack 536g,mom's dry noodle,70,7.59,Taiwan,4.5,Yami,Noodle,400,1600,3036
Onion & Shrimp Flavor 4pack 539g,mom's dry noodle,54,7.59,Taiwan,4.4,Yami,Noodle,400,1600,3036
JP Liuzhou Snail Flavor Noodles 300g,kings noodle,0,4.39,Mainland China,4.6,Yami,Noodle,400,1600,1756
JP Hot and Sour Tomato Soup Noodles 285g,kings noodle,0,4.39,Mainland China,4,Yami,Noodle,400,1600,1756
KINGS Chongqing Hot Pot Powder (including butter) 268g,kings noodle,0,4.59,Mainland China,4.5,Yami,Noodle,400,1600,1836
Spicy Hot Pot Flavor 135g,mom's dry noodle,0,4.59,Taiwan,3.4,Yami,Noodle,400,1600,1836
JINPAI Chong Qing Instant Sauerkraut Rice Noodle 193g,kings noodle,0,4.99,Mainland China,4.2,Yami,Noodle,400,1600,1996
Sichuan Spicy Flavor 4pack 404g,mom's dry noodle,0,7.59,Taiwan,4.1,Yami,Noodle,400,1600,3036
Neoguri Noodle Soup Spicy Seafood Flavor 4packs,nongshim,42,5.49,Korea,4.7,Yami,Noodle,400,1600,2196
Spicy salted yalk crab flavor noodle,huanmian,2,5.99,Mainland China,4.5,Yami,Noodle,400,1600,2396
Instant Noodle  Soup 4Pcs*97g 75% 25 Fat,nongshim,7,8.99,Korea,4.9,Yami,Noodle,400,1600,3596
JP Chongqing Spicy Artificial Chicken Flavor Noodles 213g,kings noodle,0,6.49,Mainland China,4.4,Yami,Noodle,400,1600,2596
JP Wuhan Dry Noodles 160g,kings noodle,0,4.39,Mainland China,4.2,Yami,Noodle,400,1600,1756
JINPAI Chong Qing Instant Noodle Spicy Flavor 175g,kings noodle,0,4.99,Mainland China,4.4,Yami,Noodle,400,1600,1996
Ramen Noodle Soup Soy Sauce Flavor 107g,nissin,82,2.79,Japan,4.7,Yami,Noodle,400,1600,1116
Instant Noodle Beef with Sauerkraut Flavor 119g,unif,527,1.09,Taiwan,4.6,Yami,Noodle,400,1600,436
Shanxi Cold Noodle Mild 168g,qinzong,107,3.49,Mainland China,4.5,Yami,Noodle,400,1600,1396
2013 Chefs Best Award Japanese Style Instant Udon Noodle Soup 276g,nongshim,25,4.69,Korea,4.8,Yami,Noodle,400,1600,1876
AKuan Broad Noodle Spicy Flavor 440g,baijia,42,5.99,Mainland China,4.5,Yami,Noodle,300,1200,1797
Cold Noodle 468g,xiachufang,9,3.99,Mainland China,4.2,Yami,Noodle,400,1600,1596
Guilin Rice Noodle (Vegetable) 285g,yumei,167,4.85,Mainland China,4.1,Yami,Noodle,400,1600,1940
Pho Tomyum Rice Noodle Bowl 80g,simply food,1,1.99,Vietnam,4,Yami,Noodle,400,1600,796
MianYang Rice Noodle Artificial Beef Flavor  540g,guangyou,538,5.99,Mainland China,4.5,Yami,Noodle,400,1600,2396
Scallion Spare Ribs Noodle 535g,master kong,3,7.99,Mainland China,5,Yami,Noodle,400,1600,3196
JINGMAILANG Spicy Beef Instant Noodle Bowl 119g,jinmailang,73,1.99,Mainland China,4.6,Yami,Noodle,400,1600,796
Jin Jjambbong Spicy Seafood Noodle 4 Pack 520g,ottogi,405,6.49,Korea,4.7,Yami,Noodle,400,1600,2596
"Cold Noodle w/Soup Base (2S, Beef) 1029g",yissine,0,5.99,Korea,0,Yami,Noodle,400,1600,2396
Tempura Udon Flavor Noodle Bowl 110g,ottogi,49,1.39,Korea,4.6,Yami,Noodle,400,1600,556
Wheat Noodle Regular Round 900g,ottogi,6,4.59,Korea,4.8,Yami,Noodle,400,1600,1836
Demae Ramen Noodle with Soup Base Seafood Flavor 100g,nissin,29,0.79,Japan,4.6,Yami,Noodle,400,1600,316
Cold Noodle with Soup 1029g,yissine,0,5.99,Korea,0,Yami,Noodle,400,1600,2396
Ramen Mochicchi Vegetable Tan Noodle Salt 69g,acecook,1,0.99,Japan,5,Yami,Noodle,300,1200,297
Wheat Noodle Soup Base (Donbei Tenpura Soba Mini)46g,nissin,15,2.49,Japan,4.3,Yami,Noodle,400,1600,996
Cup Noodle Curry Flavor 80g,nissin,99,1.99,Japan,4.5,Yami,Noodle,400,1600,796
Xiaoyang Instant Glass Noodle Szechuan Spicy Flavor 122g,xiaoyang,1,2.99,Mainland China,3,Yami,Noodle,400,1600,1196
Cold Noodle with Soup Radish Kimchi 1029g,yissine,0,5.99,Korea,0,Yami,Noodle,400,1600,2396
Roasted Beef  Flavor Noodle 110g,master kong,17,1.69,Mainland China,4.8,Yami,Noodle,400,1600,676
Roasted Beef  Flavor Noodle 110g,master kong,17,1.69,Mainland China,4.8,Yami,Noodle,400,1600,676
Hai Nan Rice Noodle 229g,uncle fun,88,4.99,Mainland China,4.6,Yami,Noodle,400,1600,1996
Premium Handmade Wheat Noodle 500g,ottogi,1,8.59,Korea,5,Yami,Noodle,400,1600,3436
Shin Ramen Black Noodle Soup Spicy Flavor 4packs 520g,nongshim,105,8.99,Korea,4.6,Yami,Noodle,400,1600,3596
Dry Noodle Thin Noodle 1000g,jinmailang,0,2.99,Mainland China,5,Yami,Noodle,400,1600,1196
Hot Pot Sichuan Noodle 240g,jianshu,0,1.89,Mainland China,5,Yami,Noodle,400,1600,756
MXC ShanDong Ramen Noodle 300g,maixiangcun,0,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Yang Chun Dried Noodle 250g,shan feng,0,1.69,Taiwan,0,Yami,Noodle,400,1600,676
Ban Mee Noodle Pumpkin 530g,mei heong yuen,0,4.99,Singapore,4.8,Yami,Noodle,400,1600,1996
Ban Mee Noodle Brown Rice 530g,mei heong yuen,0,4.99,Singapore,4.3,Yami,Noodle,400,1600,1996
Ban Mee Noodle Kelp Seaweed 530g,mei heong yuen,0,4.99,Singapore,3.8,Yami,Noodle,400,1600,1996
Long Thin Noodle 440g,watson,0,2.39,Mainland China,4.2,Yami,Noodle,400,1600,956
Oriental Noodle 340g,dragon,0,2.39,Mainland China,4.9,Yami,Noodle,400,1600,956
Ruyi Longevity Noodle 250g,shendacheng,0,1.99,Mainland China,5,Yami,Noodle,400,1600,796
Instant Noodle Hot Pot Flavor 228g,haogemen,0,1.79,Mainland China,4.5,Yami,Noodle,400,1600,716
WUMU Ramen Noodle Original Flavor 504g,singlin,0,3.69,Taiwan,0,Yami,Noodle,400,1600,1476
Broad Noodle Chili Oil Flavor Sour & Hot 115g,baijia,149,1.59,Mainland China,4.4,Yami,Noodle,300,1200,477
Tung-I Instant Rice Noodle Chinese Onion Flavor 62g,unif,309,0.89,Taiwan,4.7,Yami,Noodle,400,1600,356
NANJIECU Spicy Instant Noodle 65g,nanjiecun,151,0.79,Mainland China,4.8,Yami,Noodle,400,1600,316
Instant Fried Rice Noodle Mild 460g,xiu er ye,14,2.99,Mainland China,4.7,Yami,Noodle,400,1600,1196
Penang White Curry Noodle 4pc,mykuali,21,4.99,Malaysia,4.3,Yami,Noodle,400,1600,1996
Chajiang Noodle 190g,paldo,54,2.59,Korea,4.2,Yami,Noodle,400,1600,1036
Sesame Paste Noodle Hunan Spicy Flavor 4packs,hankow,116,5.69,Mainland China,4.6,Yami,Noodle,400,1600,2276
Chongqing Hot Sour Noodle 291g,ya shu,150,6.99,Mainland China,4.7,Yami,Noodle,400,1600,2796
Penang Red Tom Yum Goong Noodle 4pcs,mykuali,14,4.99,Malaysia,3.9,Yami,Noodle,400,1600,1996
Water25 Rice Noodle 500g,liujia,3,2.69,Mainland China,4.3,Yami,Noodle,400,1600,1076
NONG YUAN XIANG Instant Hot Pot Noodle Spicy 310g,nongyuanxiang,8,4.09,Mainland China,4.2,Yami,Noodle,400,1600,1636
Organic Oriental Noodle (MakGukSu) 3Ib,organic ranch,0,7.99,United States,0,Yami,Noodle,400,1600,3196
Hotpot Rice Noodle,sanhemu,0,1.59,Mainland China,4.9,Yami,Noodle,400,1600,636
Jinzhi Noodle 600g,xiangnian,0,2.59,Mainland China,4.9,Yami,Noodle,400,1600,1036
Buckwheat Noodle 680g,sukina,0,4.59,Korea,5,Yami,Noodle,400,1600,1836
Butterfly Rice Sticks Vermicelli Pad Thai Noodle 400g,butterfly brano,0,2.59,Mainland China,5,Yami,Noodle,400,1600,1036
Phoenix Dong Guan Rice Noodle Vermicelli 454g,phoenix brand,0,1.69,Unclear,4.6,Yami,Noodle,400,1600,676
Chinese Dried White Noodle 400g,three deer brand,0,2.19,Unclear,3.8,Yami,Noodle,400,1600,876
Yam Cake Slice Noodle Konjac White 190g,spring farm,0,1.69,Mainland China,5,Yami,Noodle,400,1600,676
Ruyi Longevity Noodle 250g,shendacheng,0,4.99,Mainland China,5,Yami,Noodle,400,1600,1996
WUMU New Oat Noodle 750g,singlin,0,5.99,Taiwan,5,Yami,Noodle,400,1600,2396
WUMU SHANXI Noodle 1134g,singlin,0,4.39,Taiwan,5,Yami,Noodle,400,1600,1756
WUMU Lanzhou Noodle 1133g,singlin,0,4.79,Taiwan,0,Yami,Noodle,400,1600,1916
WUMU Bag Sliced Noodle Spinach 650g,singlin,0,7.09,Taiwan,5,Yami,Noodle,400,1600,2836
WUMU Bag Sliced Noodle 650g,singlin,0,7.09,Taiwan,4,Yami,Noodle,400,1600,2836
WUMU Premium Thin Kan-to Noodle 375g,singlin,0,2.29,Taiwan,5,Yami,Noodle,400,1600,916
Dried Glass Noodle Sweet Potato 500g,jayone,0,4.99,Korea,4.8,Yami,Noodle,400,1600,1996
Gui Zhou Lamb Soup Stir Rice Noodle 483.2g,bagou,87,4.29,Mainland China,4.7,Yami,Noodle,300,1200,1287
KoKomen Noodle Spicy Chicken Flavor Cup 65g,paldo,1,1.39,Korea,5,Yami,Noodle,400,1600,556
AKAGIAN SERIES Noodle Gift box 5pc 2.97lb,akagi shokuhin,0,14.99,Japan,0,Yami,Noodle,300,1200,4497
Konjac Noodle 230g,onetang,5,0.99,Mainland China,5,Yami,Noodle,400,1600,396
Wheat Noodle Extra Thin Round 900g,ottogi,1,4.29,Korea,5,Yami,Noodle,400,1600,1716
Cold Noodle Sesame Spicy Flavor 100g*4 Packs,chencunfen,51,4.69,Mainland China,4.2,Yami,Noodle,25,100,117
Spicy Instant Rice Noodle 5Packs,chencunfen,32,5.69,Mainland China,4,Yami,Noodle,25,100,142
Sichuan Broad Noodle Pickled Vegetable& Beef Flavor 115g,baijia,40,1.69,Mainland China,4.2,Yami,Noodle,300,1200,507
Konjak Cold Noodle Sesame Flavor 385g,zhouyoulieguo,24,3.09,Mainland China,3.7,Yami,Noodle,400,1600,1236
JINGMAILANG Beef Flavor Instant Noodle Bowl 116g,jinmailang,26,1.99,Mainland China,4.4,Yami,Noodle,400,1600,796
