Title,Title_link,Thumbnail,brand-title,comment-star__count,Price,price-valid,price-invalid,price-discount,Headline,Field1,Field2,Field3
Organic Thick Rolled Oats 2 lb (32 oz),https://www.yamibuy.com/en/p/mccabe-organic-thick-rolled-oats-2-lb-32-oz/3149004891,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$17.99,,,,Organic Thick Rolled Oats 2 lb (32 oz),Be the first!,United States,
Organic Whole Oat Groats 2lbs,https://www.yamibuy.com/en/p/mccabe-organic-whole-oat-groats-2lbs/3149004881,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$17.99,,,,Organic Whole Oat Groats 2lbs,Be the first!,United States,
Organic Black Bean w/Green 2 lb (32 oz),https://www.yamibuy.com/en/p/mccabe-organic-black-bean-w-green-2-lb-32-oz/3149004861,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$19.99,,,,Organic Black Bean w/Green 2 lb (32 oz),Be the first!,United States,
Organic Peeled Mung Bean 3lbs,https://www.yamibuy.com/en/p/mccabe-organic-peeled-mung-bean-3lbs/3149004821,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$21.99,,,,Organic Peeled Mung Bean 3lbs,3,United States,5
Organic Grain 3-Pound (2-Pack) (Pressed Barley and Baby Pearled Barley),https://www.yamibuy.com/en/p/mccabe-organic-grain-3-pound-2-pack-pressed-barley-and-baby-pearled-barley/3149004751,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$29.99,,,,Organic Grain 3-Pound (2-Pack) (Pressed Barley and Baby Pearled Barley),1,United States,5
Organic French Green Lentils 1-Pound,https://www.yamibuy.com/en/p/mccabe-organic-french-green-lentils-1-pound/3149004721,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$15.99,,,,Organic French Green Lentils 1-Pound,Be the first!,United States,
TWISTIES Cheeky Cheddar Cheese 65g,https://www.yamibuy.com/en/p/twisties-cheeky-cheddar-cheese-65g/3017031221,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MONDELEZ,,,$6.39,$7.99,21% OFF,TWISTIES Cheeky Cheddar Cheese 65g,Be the first!,Japan,
TWISTIES Sawadee Thai Sweet Chili Flavor 65g,https://www.yamibuy.com/en/p/twisties-sawadee-thai-sweet-chili-flavor-65g/3017031211,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MONDELEZ,,,$6.39,$7.99,21% OFF,TWISTIES Sawadee Thai Sweet Chili Flavor 65g,Be the first!,Japan,
TWISTIES Cherry Tomato Bomb 65g,https://www.yamibuy.com/en/p/twisties-cherry-tomato-bomb-65g/3017031181,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MONDELEZ,,,$6.39,$7.99,21% OFF,TWISTIES Cherry Tomato Bomb 65g,Be the first!,Japan,
TWISTIES Roast Chicken 60g,https://www.yamibuy.com/en/p/twisties-roast-chicken-65g/3017031171,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MONDELEZ,,,$6.39,$7.99,21% OFF,TWISTIES Roast Chicken 60g,Be the first!,Japan,
Almond Flour 300g,https://www.yamibuy.com/en/p/nestlady-almond-flour-250g/3149003811,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NestLady,,$12.99,,,,Almond Flour 300g,1,United States,5
JACK N JILL Calbee Smoky BBQ Potato Chips 60g,https://www.yamibuy.com/en/p/jack-n-jill-calbee-smoky-bbq-potato-chips-60g/3017029511,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JACK'N JILL,,,$6.39,$7.99,21% OFF,JACK N JILL Calbee Smoky BBQ Potato Chips 60g,Be the first!,Philippine,
Smoked Flavoured Chips 60g,https://www.yamibuy.com/en/p/miaow-miaow-smoked-flavoured-chips-60g/3017029301,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MIAOW MIAOW,,,$5.59,$6.99,21% OFF,Smoked Flavoured Chips 60g,Be the first!,Malaysia,
[China Direct Mail] Mimi Shrimp Stick Single Pack Crab Flavor Delicious Puffed Snacks Network Red Casual Nostalg,https://www.yamibuy.com/en/p/china-direct-mail-mimi-shrimp-stick-single-pack-crab-flavor-aishang-delicious-puffed-snacks-network-red-casual-nostalg/3017027751,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,aishang,,$1.50,,,,[China Direct Mail] Mimi Shrimp Stick Single Pack Crab Flavor Delicious Puffed Snacks Network Red Casual Nostalg,1,China,5
Hokkaido Fries Potato Chips 10 x 18g,https://www.yamibuy.com/en/p/calbee-hokkaido-fries-potato-chips-10-x-18g/3017027301,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,,$29.99,,,,Hokkaido Fries Potato Chips 10 x 18g,Be the first!,Japan,
French fries sticks spicy crayfish flavor fries snacks 100g,https://www.yamibuy.com/en/p/herb-flavor-ramen-noodles-spicy-flavor-snack-snacks-small-balls-snacks-snacks-childhood-snack-noodles-50g/3017026411,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BE & CHEERY,,$4.90,,,,French fries sticks spicy crayfish flavor fries snacks 100g,Be the first!,China,
Fries Sticks Spicy Fries Fries Snacks 100g,https://www.yamibuy.com/en/p/china-direct-mail-be-cheery-ramen-meatballs-mexican-beef-flavor-casual-maruko-crispy-noodles-childhood-snacks-50g/3017026401,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BE & CHEERY,,$4.90,,,,Fries Sticks Spicy Fries Fries Snacks 100g,Be the first!,China,
Chicken Flavoured Crackers 60g,https://www.yamibuy.com/en/p/miaow-miaow-chicken-flavoured-crackers-60g/3017023691,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MIAOW MIAOW,,,$6.39,$7.99,21% OFF,Chicken Flavoured Crackers 60g,Be the first!,Malaysia,
Crackers Cuttlefish Flavour 60g,https://www.yamibuy.com/en/p/miaow-miaow-crackers-cuttlefish-flavour-60g/3017023661,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MIAOW MIAOW,,,$6.39,$7.99,21% OFF,Crackers Cuttlefish Flavour 60g,Be the first!,Malaysia,
HOKKAIDO Potato Farm Pea Chips 6pc,https://www.yamibuy.com/en/p/hokkaido-calbee-potato-farm-pea-chips-6pc/3017015521,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,,,$14.99,$16.99,12% OFF,HOKKAIDO Potato Farm Pea Chips 6pc,Be the first!,Japan,
Jaga Pirika Hokkaido Premium Potato 10pc,https://www.yamibuy.com/en/p/calbee-jaga-pirika-hokkaido-premium-potato-10pc/3017015501,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,,,$16.50,$19.90,18% OFF,Jaga Pirika Hokkaido Premium Potato 10pc,2,Japan,4.5
Bruschette Chips Slow Roasted Garlic Flavour 70g,https://www.yamibuy.com/en/p/bruschette-chips-slow-roasted-garlic-flavour-70g/3017042181,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,KOPIKO,,,$6.39,$7.99,21% OFF,Bruschette Chips Slow Roasted Garlic Flavour 70g,Be the first!,Indonesia,
Precure series curry with 7 kinds of vegetables 60g*2bag,https://www.yamibuy.com/en/p/beautiful-girl-series-curry-with-7-kinds-of-vegetables-sweetness/3147009361,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MARUMIYA,,,$3.98,$6.25,37% OFF,Precure series curry with 7 kinds of vegetables 60g*2bag,Be the first!,Japan,
East Port Dried Golden Shrimp Cracker 150g,https://www.yamibuy.com/en/p/golden-shrimp-150g/3017039591,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIEN HAW FOODS,1,,$9.49,$9.99,6% OFF,East Port Dried Golden Shrimp Cracker 150g,1,Taiwan,5
Hotz & Spicy Snacks 50g,https://www.yamibuy.com/en/p/hotz-spicy-snacks-50g/3017041521,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CORNTOZ,,,$4.79,$5.99,21% OFF,Hotz & Spicy Snacks 50g,Be the first!,Malaysia,
Twist snack 55g,https://www.yamibuy.com/en/p/twist-snack-55g/3017041561,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,COSMOS,,,$5.59,$6.99,21% OFF,Twist snack 55g,Be the first!,Korea,
,,,,,,,,,,,,
,,,,,,,,,,,,
,,,,,,,,,,,,
Tapioca Crisp (With Chilli) Croquant Tapioca 50g,https://www.yamibuy.com/en/p/tapioca-crisp-with-chilli-croquant-tapioca-50g/3017041721,https://cdn.yamibuy.net/item/cbe5eb496252de49a963887a52254c78_684x684.webp,MIAOW MIAOW,,,$4.79,$5.99,21% OFF,Tapioca Crisp (With Chilli) Croquant Tapioca 50g,Be the first!,Malaysia,
French Fries CHEDDAR CHEESE 60g,https://www.yamibuy.com/en/p/french-fries-cheddar-cheese-60g/3017040261,https://cdn.yamibuy.net/item/0f1e73149bcb252fcb8bdbac5b8224ed_684x684.webp,AND EHT FRIET,,,$7.99,$15.99,51% OFF,French Fries CHEDDAR CHEESE 60g,Be the first!,Japan,
Sushi Taro Black Vinegar and Five Mesh Assorted Instant Bibimbap 4 servings 198g,https://www.yamibuy.com/en/p/sushi-taro-black-vinegar-and-five-mesh-assorted-instant-bibimbap-4-servings-198g/3147010551,https://cdn.yamibuy.net/item/c049a2bbf0f50638b79844df402acef8_684x684.webp,NAGATANIEN,,,$11.88,$14.99,21% OFF,Sushi Taro Black Vinegar and Five Mesh Assorted Instant Bibimbap 4 servings 198g,Be the first!,Japan,
Bruschette Chips Tomato Olives & Oregano 70g,https://www.yamibuy.com/en/p/bruschette-chips-tomato-olives-oregano-70g/3017042191,https://cdn.yamibuy.net/item/d9d47354fb19a6f1d1eb4ea9bb92bbb4_684x684.webp,KOPIKO,,,$6.39,$7.99,21% OFF,Bruschette Chips Tomato Olives & Oregano 70g,Be the first!,Indonesia,
MISTER POTATO Smoked chicken Flavor Potato Crisps 150g,https://www.yamibuy.com/en/p/mamee-chef-mister-potato-smoked-chicken-flavor-potato-crisps-150g/3017036471,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MAMEE CHEF,,$5.99,,,,MISTER POTATO Smoked chicken Flavor Potato Crisps 150g,Be the first!,Malaysia,
JAPAN KIRARA Cheese Gome Okashi 38g,https://www.yamibuy.com/en/p/japan-kirara-cheese-gome-okashi-38g/3017036431,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,DABANJINGGUO,,,$3.98,$9.90,60% OFF,JAPAN KIRARA Cheese Gome Okashi 38g,Be the first!,Japan,
JAPAN NISSEN Fried Chicken Powder Yuzu pepper 100g,https://www.yamibuy.com/en/p/japan-nissen-fried-chicken-powder-yuzu-pepper-100g/3147006281,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NISSIN,,,$5.20,$10.99,53% OFF,JAPAN NISSEN Fried Chicken Powder Yuzu pepper 100g,1,Japan,5
JAPAN NAMAWASABI 43g,https://www.yamibuy.com/en/p/japan-s-b-namawasabi-43g/3147006251,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,S&B,,,$3.20,$5.50,42% OFF,JAPAN NAMAWASABI 43g,Be the first!,Japan,
JAPAN Creamy Lobster SOUP 2pc,https://www.yamibuy.com/en/p/japan-ajinomoto-creamy-lobster-soup-2pc/3147006021,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,AJINOMOTO,,,$4.50,$6.99,36% OFF,JAPAN Creamy Lobster SOUP 2pc,Be the first!,Japan,
Twisties Spicy Seaweed Splash 60g,https://www.yamibuy.com/en/p/mondelez-twisties-spicy-seaweed-splash-60g/3017034651,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MONDELEZ,,$4.99,,,,Twisties Spicy Seaweed Splash 60g,Be the first!,Japan,
Chicken Edition Potato Chips 68g,https://www.yamibuy.com/en/p/chitato-chicken-edition-potato-chips-68g/3017034621,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHITATO,,,$3.99,$4.99,21% OFF,Chicken Edition Potato Chips 68g,Be the first!,Malaysia,
Corn Curls BBQ Flavor 80g,https://www.yamibuy.com/en/p/jack-n-jill-corn-curls-bbq-flavor-80g/3017034611,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,JACK'N JILL,,,$5.59,$6.99,21% OFF,Corn Curls BBQ Flavor 80g,Be the first!,Philippine,
Cheese Edition Potato Chips 68g,https://www.yamibuy.com/en/p/chitato-cheese-edition-potato-chips-68g/3017034591,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CHITATO,,,$3.99,$4.99,21% OFF,Cheese Edition Potato Chips 68g,Be the first!,Malaysia,
JAPAN Crab Porridge 250g,https://www.yamibuy.com/en/p/japan-shimaya-crab-porridge-250g/3147006001,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,SHIMAYA,,,$8.90,$12.99,32% OFF,JAPAN Crab Porridge 250g,Be the first!,Japan,
JAPAN POKETOMONSUTA KAREE 160g,https://www.yamibuy.com/en/p/japan-marumiya-poketomonsuta-karee-160g/3147005401,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MARUMIYA,,,$3.20,$4.80,34% OFF,JAPAN POKETOMONSUTA KAREE 160g,2,Japan,5
JAPAN NABE 36g*4bag,https://www.yamibuy.com/en/p/japan-mizkan-nabe-36g-4bag/3147005111,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,MIZKAN,,,$9.30,$13.98,34% OFF,JAPAN NABE 36g*4bag,1,Japan,5
TOKYO BANANA Japanese Pepper Miso Chips 4pc,https://www.yamibuy.com/en/p/calbee-tokyo-banana-japanese-pepper-miso-chips-4pc/3017033431,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,,,$14.50,$18.99,24% OFF,TOKYO BANANA Japanese Pepper Miso Chips 4pc,1,Japan,5
TOKYO BANANA Katsuo Kombu Dashi Chips 4pc,https://www.yamibuy.com/en/p/calbee-tokyo-banana-katsuo-kombu-dashi-chips-4pc/3017033411,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,,,$14.50,$18.99,24% OFF,TOKYO BANANA Katsuo Kombu Dashi Chips 4pc,Be the first!,Japan,
NAKATANIEN  Tarako Soysauce Bibimbap 6pc,https://www.yamibuy.com/en/p/japan-nakatanien-bibimbap-6pc/3147004961,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,NAGATANIEN,,,$5.50,$7.99,32% OFF,NAKATANIEN  Tarako Soysauce Bibimbap 6pc,Be the first!,Japan,
JAPAN JAGARIKO French fries 58g,https://www.yamibuy.com/en/p/japan-calbee-jagariko-french-fries-58g/3017032691,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,CALBEE,,,$3.50,$7.99,57% OFF,JAPAN JAGARIKO French fries 58g,1,Japan,5
MAMEE CHEF MISTER POTATO Sweet Potato Sweet Corn Flavor Potato Crisps 130g,https://www.yamibuy.com/en/p/mamee-chef-mister-potato-sweet-potato-sweet-corn-flavor-potato-crisps-130g/3017032201,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,Pringles,,,$4.79,$5.99,21% OFF,MAMEE CHEF MISTER POTATO Sweet Potato Sweet Corn Flavor Potato Crisps 130g,Be the first!,Japan,
Organic Roasted Black Sesame 1 lb (16 oz),https://www.yamibuy.com/en/p/mccabe-organic-roasted-black-sesame-1-lb-16-oz/3149005151,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$17.99,,,,Organic Roasted Black Sesame 1 lb (16 oz),1,United States,5
Organic Adzuki Bean 2 lb (32oz),https://www.yamibuy.com/en/p/mccabe-organic-adzuki-bean-2-lb-32oz/3149004871,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$19.99,,,,Organic Adzuki Bean 2 lb (32oz),Be the first!,United States,
Organic Black Bean w/Yellow 2 lb (32 oz),https://www.yamibuy.com/en/p/mccabe-organic-black-bean-w-yellow-2-lb-32-oz/3149004851,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$19.99,,,,Organic Black Bean w/Yellow 2 lb (32 oz),Be the first!,United States,
Organic Pressed Barley 3 lb (48 oz),https://www.yamibuy.com/en/p/mccabe-organic-pressed-barley-3-lb-48-oz/3149004771,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$19.99,,,,Organic Pressed Barley 3 lb (48 oz),Be the first!,United States,
Organic Green Lentils 1-Pound,https://www.yamibuy.com/en/p/mccabe-organic-green-lentils-1-pound/3149004711,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$15.99,,,,Organic Green Lentils 1-Pound,Be the first!,United States,
Organic Black Lentils 1-Pound,https://www.yamibuy.com/en/p/mccabe-organic-black-lentils-1-pound/3149004691,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,McCabe,,$15.99,,,,Organic Black Lentils 1-Pound,Be the first!,United States,
Huajiao Rice Crust Hot Spicy Flavor 158g,https://www.yamibuy.com/en/p/huajiao-rice-crust-hot-spicy-flavor-158g/1017041661?scene=item_search.result&bu_type=search&module_name=input&index=1&content=rice%20crust,https://cdn.yamibuy.net/item/7f962b5efa85a0614e32d835a5dca032_684x684.webp,HJSJ,18,$2.49,,,,Huajiao Rice Crust Hot Spicy Flavor 158g,18,China,4.7
Huajiao Rice Crust Spicy Flavor 158g,https://www.yamibuy.com/en/p/huajiao-rice-crust-spicy-flavor-158g/1017041681?scene=item_search.result&bu_type=search&module_name=input&index=2&content=rice%20crust,https://cdn.yamibuy.net/item/4b56c1f4c601b32edf47bfb09a1a100c_684x684.webp,HJSJ,11,$2.49,,,,Huajiao Rice Crust Spicy Flavor 158g,11,China,4.5
Huajiao Rice Crust Peppercorn Flavor 158g,https://www.yamibuy.com/en/p/huajiao-rice-crust-peppercorn-flavor-158g/1017041671?scene=item_search.result&bu_type=search&module_name=input&index=3&content=rice%20crust,https://cdn.yamibuy.net/item/df45a8622807e5632de3fa60f478c9d5_684x684.webp,HJSJ,14,$2.49,,,,Huajiao Rice Crust Peppercorn Flavor 158g,14,China,4.2
Crunchy Rice Rollers Original Brown Rice  At least 95% Organic 74g,https://www.yamibuy.com/en/p/crunchy-rice-rollers-original-brown-rice-at-least-95-organic-74g/1017043831?scene=item_search.result&bu_type=search&module_name=input&index=4&content=rice%20crust,https://cdn.yamibuy.net/item/f8bc38d3c9d6acf65942fa174bdf66ce_684x684.webp,CRUNCHY RICE ROLLERS,,,$5.49,$5.99,9% OFF,Crunchy Rice Rollers Original Brown Rice  At least 95% Organic 74g,Be the first!,United States,
Millet Crisp Crust Cumin Flavor  130g,https://www.yamibuy.com/en/p/millet-crisp-crust-cumin-130g/1017043911?scene=item_search.result&bu_type=search&module_name=input&index=5&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HJSJ,1,$1.99,,,,Millet Crisp Crust Cumin Flavor  130g,1,China,5
Millet Crisp Crust(spicy) 130g,https://www.yamibuy.com/en/p/millet-crisp-crust-spicy-130g/1017043931?scene=item_search.result&bu_type=search&module_name=input&index=6&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HJSJ,3,$1.99,,,,Millet Crisp Crust(spicy) 130g,3,China,5
Millet Crisp Crust(Tomato) 130g,https://www.yamibuy.com/en/p/millet-crisp-crust-tomato-130g/1017043921?scene=item_search.result&bu_type=search&module_name=input&index=7&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HJSJ,1,$1.99,,,,Millet Crisp Crust(Tomato) 130g,1,China,5
Millet Crisp Crust Spiced Flavor 105g,https://www.yamibuy.com/en/p/millet-crisp-crust-spiced-flavor-105g/1017041651?scene=item_search.result&bu_type=search&module_name=input&index=8&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAOBALAIBA,5,$1.69,,,,Millet Crisp Crust Spiced Flavor 105g,5,China,4.8
Millet Crisp Crust Spicy Flavor 105g,https://www.yamibuy.com/en/p/millet-crisp-crust-spicy-flavor-105g/1017037521?scene=item_search.result&bu_type=search&module_name=input&index=9&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAOBALAIBA,7,$1.69,,,,Millet Crisp Crust Spicy Flavor 105g,7,China,4.4
Millet Crust-Five Spices Flavor 90g,https://www.yamibuy.com/en/p/bestore-millet-crust-five-spices-flavor-90g/1017010541?scene=item_search.result&bu_type=search&module_name=input&index=10&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BESTORE,28,,$2.49,$3.49,29% OFF,Millet Crust-Five Spices Flavor 90g,28,China,4.6
Millet Crust Spicy 90g (packaging may vary),https://www.yamibuy.com/en/p/bestore-millet-crust-spicy-90g/1017010531?scene=item_search.result&bu_type=search&module_name=input&index=11&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,BESTORE,42,,$2.49,$3.49,29% OFF,Millet Crust Spicy 90g (packaging may vary),42,China,4.5
"Guangxi Specialty Snail Rice Noodle, 280g",https://www.yamibuy.com/en/p/liuzhou-guangxi-specialty-luosifen-pickle-flavor-noodles-280g-no-quail-egg-random-version/1021006541?scene=item_search.result&bu_type=search&module_name=input&index=12&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUOBAWANG,2077,$3.69,,,,"Guangxi Specialty Snail Rice Noodle, 280g",2082,China,4.81
Snail Rice Noodle Tomato Flavor 306g,https://www.yamibuy.com/en/p/luobawang-luo-si-rice-noodles-tomato-flavored/1021037421?scene=item_search.result&bu_type=search&module_name=input&index=13&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUOBAWANG,1091,,$3.69,$3.99,8% OFF,Snail Rice Noodle Tomato Flavor 306g,1093,China,4.7
Guangxi Specialty Snails Rice Noodle Hot Spicy Flavor 315g,https://www.yamibuy.com/en/p/liuzhou-guangxi-specialty-luosifen-hot-spicy-flavor-noodles-315g/1021026941?scene=item_search.result&bu_type=search&module_name=input&index=14&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUOBAWANG,881,,$3.69,$4.39,16% OFF,Guangxi Specialty Snails Rice Noodle Hot Spicy Flavor 315g,882,China,4.7
Snail Rice Noodles 300g River Snail Noodle 300g Gold Award in the Conch Noodles 300g,https://www.yamibuy.com/en/p/haohuanluo-instant-spicy-rice-noodle-300g/1021023071?scene=item_search.result&bu_type=search&module_name=input&index=15&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,HAOHUANLUO,1484,,$4.29,$4.99,15% OFF,Snail Rice Noodles 300g River Snail Noodle 300g Gold Award in the Conch Noodles 300g,1486,China,4.7
"River Snails Rice Noodle Liuzhou specialty, 268g",https://www.yamibuy.com/en/p/liuquan-instant-spicy-rice-noodle-268g/1021006101?scene=item_search.result&bu_type=search&module_name=input&index=16&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIUQUAN,1388,$3.99,,,,"River Snails Rice Noodle Liuzhou specialty, 268g",1390,China,4.62
Instant Hot Pot Self  Heating Rice 465g,https://www.yamibuy.com/en/p/yumei-instant-hot-pot-self-heating-rice-465g/1021037461?scene=item_search.result&bu_type=search&module_name=input&index=17&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YUMEI,269,$7.49,,,,Instant Hot Pot Self  Heating Rice 465g,269,China,4.6
"River Snails Rice Noodle Original, 315g",https://www.yamibuy.com/en/p/liuquan-instant-original-noodle-315g/1021041891?scene=item_search.result&bu_type=search&module_name=input&index=18&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LIUQUAN,463,,$3.99,$4.99,21% OFF,"River Snails Rice Noodle Original, 315g",463,China,4.7
Rice Cake w/Sweet Spicy Sauce 280g,https://www.yamibuy.com/en/p/yopokki-rice-cake-w-sweet-spicy-sauce-280g/1021039781?scene=item_search.result&bu_type=search&module_name=input&index=19&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,YOPOKKI,27,,$4.99,$5.45,9% OFF,Rice Cake w/Sweet Spicy Sauce 280g,27,Korea,4.4
Mushroom Rice Noodles 400g,https://www.yamibuy.com/en/p/mushroom-rice-noodles-400g/1021086501?scene=item_search.result&bu_type=search&module_name=input&index=20&content=rice%20crust,https://cdn.yamibuy.net/statics/libraries/yamibuy/images/lazy.svg,LUOBAWANG,29,$4.69,,,,Mushroom Rice Noodles 400g,29,China,4.9
