Brand,Category,Origin,Platform,Price,Product_Name,Rate,Reviews,Sold_Monthly,Sold_Weekly,Weekly_Revenue,Sold_Weekly_Group,Price_Group
ybc,Chocolate,Japan,Yami,1.99,Noir Crunch Chocolate Mini Almond Flavor 32g,4,3,1600,400,796,300+,Less than 2
yamazaki,Chocolate,Japan,Yami,1.99,YBC Noir Crunch Chocolate Vanilla Flavor 35g,4.8,4,1600,400,796,300+,Less than 2
pine,Chocolate,Japan,Yami,2.99,Candy with Strawberry filling 70g,4.5,2,1600,400,1196,300+,2+
bourbon,Chocolate,Japan,Yami,1.99,"Alfort Mini Chocolate Rich Mruku, 54g",4.8,11,1600,400,796,300+,Less than 2
ginza tamaya,Chocolate,Japan,Yami,19.99,JAPAN Sesame Chocolate cake 8pc,4.7,6,1600,400,7996,300+,16+
ginza tamaya,Chocolate,Japan,Yami,18.5,JAPAN Chocolate Brownie cake 5pc,,0,1600,400,7400,300+,16+
tokyo milk cheese factory,Chocolate,Japan,Yami,14.5,JAPAN Chocolate Cookies 10pc,4,2,1600,400,5800,300+,14+
nestle,Chocolate,Japan,Yami,7.99,KIT KAT Chocolate Wafer Bars Heavy Matcha Flavor 13pc,,0,1600,400,3196,300+,6+
tokyo milk cheese factory,Chocolate,Japan,Yami,13.98,Chocolate Mascarpone Cookies 10pc,5,2,1600,400,5592,300+,12+
lien haw foods,Chocolate,Taiwan,Yami,3.79,TAINAN ONLY I-MEI Fruit Gummy Candy (Grape) 50g,,0,1600,400,1516,300+,2+
uha,Chocolate,Japan,Yami,3.59,Lake Salt Milk Candy 105g,5,1,1600,400,1436,300+,2+
hokkaido,Chocolate,Japan,Yami,9.99,JAPAN HOKKADO Rum Raisin chocolate Corn Stick 10pc,5,1,1600,400,3996,300+,8+
hokkaido,Chocolate,Japan,Yami,9.99,JAPAN HOKKADO Milk chocolate Corn Stick 10pc,,0,1600,400,3996,300+,8+
hokkaido,Chocolate,Japan,Yami,9.99,JAPAN HOKKADO White chocolate Corn Stick 10pc,5,1,1600,400,3996,300+,8+
hokkaido,Chocolate,Japan,Yami,15.9,JAPAN HOKKADO Milk chocolate 17pc,,0,1600,400,6360,300+,14+
hokkaido,Chocolate,Japan,Yami,15.9,JAPAN HOKKADO White chocolate 18pc,5,1,1600,400,6360,300+,14+
lotte korea,Chocolate,Korea,Yami,5.99,LOTTE COFFE BRANDY CHOCOLATE 10pc,,0,1600,400,2396,300+,4+
lotte korea,Chocolate,Korea,Yami,5.49,LOTTE COGNAC BRANDY CHOCOLATE 10pc,,0,1600,400,2196,300+,4+
lotte korea,Chocolate,Korea,Yami,5.49,LOTTE RUMRAISINS CHOCOLATE 10pc,5,1,1600,400,2196,300+,4+
nestle,Chocolate,Japan,Yami,6,JAPAN KIT KAT CHEESE CAKE Chocolate wafer 9pc,4.5,2,1600,400,2400,300+,4+
lotte korea,Chocolate,Korea,Yami,4.99,JAPAN LOTTE SASHA Chocolate 69g,,0,1600,400,1996,300+,4+
glico,Chocolate,Japan,Yami,3.5,JAPAN POCKY Strawberry Chocolate Biscuit Sticks 58g,,0,1600,400,1400,300+,2+
ishiya seika,Chocolate,Japan,Yami,91.9,JAPAN ISHIYA White Chocolate Cookies 36pc and Black Chocolate cookies 18pc total 54pc,,0,1600,400,36760,300+,16+
ishiya seika,Chocolate,Japan,Yami,53.9,JAPAN ISHIYA White Chocolate Cookies 27pc and Black Chocolate cookies 9pc total 36pc,5,1,1600,400,21560,300+,16+
ishiya seika,Chocolate,Japan,Yami,39.9,JAPAN ISHIYA White Chocolate Cookies 27pc,5,7,1600,400,15960,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.9,JAPAN ISHIYA Black Chocolate Cookies 18pc,5,1,1600,400,10360,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.9,JAPAN ISHIYA White Chocolate Cookies 18pc,4.7,3,1600,400,10360,300+,16+
ishiya seika,Chocolate,Japan,Yami,16.99,JAPAN ISHIYA White Chocolate Cookies 12pc,5,4,1600,400,6796,300+,16+
glico,Chocolate,Japan,Yami,2.8,GLICOl Pocky Chocolate Tasty,,0,1600,400,1120,300+,2+
asahi,Chocolate,Japan,Yami,28,SLIM UP SLIM SUPERFOOD SHAKE DIETSUPPORT CHOCOLATE LATTE 360g,,0,1200,300,8400,200+,16+
ishiya seika,Chocolate,Japan,Yami,25.99,ISHIYA GINZA Hazelnut Chocolate Cookies 12pc,,0,1600,400,10396,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.99,ISHIYA GINZA High Milk Chocolate Cookies 12pc,,0,1600,400,10396,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.99,ISHIYA GINZA HOKKAIDO Cheese Chocolate Cookies 12pc,,0,1600,400,10396,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.99,ISHIYA GINZA HOKKAIDO Wine Chocolate Cookies 12pc,5,1,1600,400,10396,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.99,ISHIYA GINZA Caramel Chocolate Cookies 12pc,,0,1600,400,10396,300+,16+
ishiya seika,Chocolate,Japan,Yami,16.99,ISHIYA GINZA White Chocolate Egg Roll 8pc,,0,1600,400,6796,300+,16+
ishiya seika,Chocolate,Japan,Yami,16.99,ISHIYA GINZA Milk Chocolate Egg Roll 8pc,,0,1600,400,6796,300+,16+
meiji,Chocolate,Japan,Yami,4.69,Raisin Rum Chocolate 80g,5,3,1600,400,1876,300+,4+
meiji,Chocolate,Japan,Yami,4.5,JAPAN MELTYKISS Premium chocolate Raisin Rum 80g,4.8,5,1600,400,1800,300+,4+
meiji,Chocolate,Japan,Yami,4.5,JAPAN MELTYKISS Premium chocolate Brandy Orange 80g,5,2,1600,400,1800,300+,4+
mandom,Chocolate,Japan,Yami,15.99,Lucido-L Creamy Milk Hair Color Chocolate Ganache 1pcs,,0,1600,400,6396,300+,14+
otsuka,Chocolate,Japan,Yami,2.95,Calorie Mate Block Balanced Food Chocolate Flavor 80g,5,1,1600,400,1180,300+,2+
f&n,Chocolate,Singapore,Yami,15.99,Chocolate Flavoured Sweetened Dairy Creamer 180g,,0,800,200,3198,100+,14+
fujiya,Chocolate,Japan,Yami,2.29,Crunch Milk Candy 51.2g,4.7,18,1600,400,916,300+,2+
fujiya,Chocolate,Japan,Yami,2.39,Peko Milk Candy 54g,4.4,13,1600,400,956,300+,2+
meiji,Chocolate,Japan,Yami,4.9,JAPAN Chocolate Brazil 50g,,0,1600,400,1960,300+,4+
meiji,Chocolate,Japan,Yami,4.9,JAPAN Chocolate PERU 50g,,0,1600,400,1960,300+,4+
meiji,Chocolate,Japan,Yami,4.9,JAPAN Chocolate Venezuela 50g,,0,1600,400,1960,300+,4+
meiji,Chocolate,Japan,Yami,4.9,JAPAN Chocolate Dominican Republic 50g,,0,1600,400,1960,300+,4+
ishiya seika,Chocolate,Japan,Yami,25.9,JAPAN ISHIYA Macha Milk Chocolate 12pc,5,2,1600,400,10360,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.9,JAPAN ISHIYA Gianduja Chocolate 12pc,,0,1600,400,10360,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.9,JAPAN ISHIYA Hokkaido Cheese Chocolate 12pc,4,1,1600,400,10360,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.9,JAPAN ISHIYA Hokkaido Wine Chocolate 12pc,3,1,1600,400,10360,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.9,JAPAN ISHIYA Caramel Chocolate 12pc,,0,1600,400,10360,300+,16+
ishiya seika,Chocolate,Japan,Yami,25.99,JAPAN ISHIYA Milk Chocolate 12pc,,0,1600,400,10396,300+,16+
shiseido,Chocolate,Japan,Yami,19.9,PARLOUR Chocolate Sand 8pc,,0,1600,400,7960,300+,16+
kanro,Chocolate,Japan,Yami,2.2,PURE Vitamin C Gummy Grape Flavor 56g,,0,1600,400,880,300+,2+
kanro,Chocolate,Japan,Yami,2.2,Pure Gummy Candy Lemon Flavor 56g,,0,1600,400,880,300+,2+
kanro,Chocolate,Japan,Yami,2.2,Pure Gummy Candy Grape Flavor 56g,,0,1600,400,880,300+,2+
glico,Chocolate,Japan,Yami,4.96,JAPAN Chocolate Cookies 15pc,5,2,1600,400,1984,300+,4+
francais,Chocolate,Japan,Yami,19.9,JAPAN Strawberry White Chocolate Milfille 8pc,4,1,1600,400,7960,300+,16+
antenor,Chocolate,Japan,Yami,24.59,Chocolate Cookies 20pc,,0,1200,300,7377,200+,16+
gateau festa harada,Chocolate,Japan,Yami,20.9,Golden Chocolate Roast Bread,,0,1600,400,8360,300+,16+
meiji,Chocolate,Japan,Yami,1.59,Chocolate Hi Milk 50g,4.6,14,1600,400,636,300+,Less than 2
meiji,Chocolate,Japan,Yami,3.59,Chocolate Melty Blend Hazelnut 2.11oz,4.9,69,1600,400,1436,300+,2+
gateau festa harada,Chocolate,Japan,Yami,11.98,Chocolate Caramel Cake 3pc,,0,1600,400,4792,300+,10+
gateau festa harada,Chocolate,Japan,Yami,21.99,Double Chocolate Roast Bread 5pc,,0,1600,400,8796,300+,16+
gateau festa harada,Chocolate,Japan,Yami,16.99,Chocolate Caramel Cake 3pc,,0,1600,400,6796,300+,16+
nestlady,Chocolate,United States,Yami,9.9,Low Sugar Crystallized Ginger 100g - Chewy / No Pungency / 100% Nature,5,5,1600,400,3960,300+,8+
akaibohshi,Chocolate,Japan,Yami,6.49,KUKKIA Whipped Chocolate Sandwiched with Cookie,4.6,5,1200,300,1947,200+,6+
akaibohshi,Chocolate,Japan,Yami,17.99,Akai Bohshi Coconut Chocolate Sandwich 18pc 470g,5,3,1200,300,5397,200+,16+
meiji,Chocolate,Japan,Yami,13.88,JAPAN Takaoka Original Nama Chocolate 172g,5,2,1600,400,5552,300+,12+
meiji,Chocolate,Japan,Yami,13.88,JAPAN Takaoka Nama Caramel Chocolate 165g,5,1,1600,400,5552,300+,12+
meiji,Chocolate,Japan,Yami,13.88,JAPAN Takaoka Nama White Chocolate 165g,5,1,1600,400,5552,300+,12+
meiji,Chocolate,Japan,Yami,3.98,JAPAN TAKENOKO CHOCOLATE COOKIES 61g,,0,1600,400,1592,300+,2+
bestore,Chocolate,Mainland China,Yami,3.99,Hand Made Lollipop Fruit Flavor 35g,5,1,800,200,798,100+,2+
bestore,Chocolate,Mainland China,Yami,2.99,Hand Made Flower Candy 40g,5,1,800,200,598,100+,2+
gateau festa harada,Chocolate,Japan,Yami,15,JAPAN GATEAU RUSK CHOCOLATE COOKIES 5piece,5,1,1600,400,6000,300+,14+
uha,Chocolate,Japan,Yami,1.75,Fruit Candy Soda 40g,,0,1600,400,700,300+,Less than 2
yoku moku,Chocolate,Japan,Yami,18.9,Casual Gift Chocolate Biscuit Carre 10pc,,0,1600,400,7560,300+,16+
gateau festa harada,Chocolate,Japan,Yami,18.8,White Chocolate Rusk 9pc,,0,1600,400,7520,300+,16+
meiji,Chocolate,Japan,Yami,6.2,JAPAN ORIKO CHOCOLATE 65g,5,2,1600,400,2480,300+,6+
eitaro,Chocolate,Mainland China,Yami,23.99,Tokyo Meishokan 270g,4.4,8,1600,400,9596,300+,16+
seika foods,Chocolate,Japan,Yami,13.99,Mixed Flavor Candy 480g,4.4,8,1600,400,5596,300+,12+
colombin,Chocolate,Japan,Yami,19.99,Baked Matcha Chocolate  Cake 186g,4.6,8,100,25,499.75,Less than 50,16+
colombin,Chocolate,Japan,Yami,19.99,Cookie with Chocolate 210g,4.8,14,800,200,3998,100+,16+
ryukakusan,Chocolate,Japan,Yami,4.7,Throat Refreshing Herbal Drops Mint Original Flavor 80g,,0,1600,400,1880,300+,4+
ryukakusan,Chocolate,Japan,Yami,4.7,Throat Refreshing Herbal Drops Peach Flavor 80g,3.5,2,1600,400,1880,300+,4+
uha,Chocolate,Japan,Yami,11.6,JAPAN ASADAAME BABY CANDY 30tablet,,0,1600,400,4640,300+,10+
colombin,Chocolate,Japan,Yami,13.5,Harajuku Chocolate 297g,,0,100,25,337.5,Less than 50,12+
colombin,Chocolate,Japan,Yami,10,Harajuku Baked Chocolate 198g,3.3,6,100,25,250,Less than 50,8+
hokkaido,Chocolate,Japan,Yami,10.9,JAPAN HANABATAKEBOKUJO CARAMEL CANDY 45g,4.5,2,1600,400,4360,300+,10+
uha,Chocolate,Japan,Yami,3.59,Raisin Milk Candy 105g,,0,1600,400,1436,300+,2+
tokyo campanella,Chocolate,Japan,Yami,19.9,JAPAN chocolate Sand 10pc,5,2,1600,400,7960,300+,16+
nestle,Chocolate,Japan,Yami,5.2,Kit Kat Japanese Uji Koi Dark COCO KitKat Chocolates 135g,,0,1600,400,2080,300+,4+
kracie,Chocolate,Japan,Yami,2.2,JAPAN Candy 32g,,0,1600,400,880,300+,2+
meiji,Chocolate,Japan,Yami,2.98,JAPAN KINOKONOYAMA Original Chocolate Cookies 74g,5,1,1600,400,1192,300+,2+
morinaga,Chocolate,Japan,Yami,3.89,Chocolate Koeda Milk 11pc 64.9g,,0,1600,400,1556,300+,2+
calbee,Chocolate,Japan,Yami,8.49,Frugra Fruit and Granola Cereal Chocolate and Banana 425g,4.7,31,800,200,1698,100+,8+
morinaga,Chocolate,Japan,Yami,2.2,JAPAN Milk Caramel Candy 12tablet,,0,1600,400,880,300+,2+
lotte korea,Chocolate,Korea,Yami,5.2,JAPAN LOTTE Lactobacillus Milk Chocolate 48g,5,3,1600,400,2080,300+,4+
nestle,Chocolate,Japan,Yami,5.2,Kit Kat Japanese Uji Koi Dark Matcha Green Tea KitKat Chocolates 135g,,0,1600,400,2080,300+,4+
ishiya seika,Chocolate,Japan,Yami,39.18,ISHIYA 12pc White Chocolate Cookies and 12pc Black Chocolate Cookies 24pc,,0,1600,400,15672,300+,16+
ishiya seika,Chocolate,Japan,Yami,92.72,ISHIYA 27pc White Chocolate Cookies and 18pc Black Chocolate Cookies  54pc,,0,1600,400,37088,300+,16+
ishiya seika,Chocolate,Japan,Yami,55.97,ISHIYA 27pc White Chocolate Cookies and 9pc Black Chocolate cookies 36pc,5,1,1600,400,22388,300+,16+
ishiya seika,Chocolate,Japan,Yami,26.39,ISHIYA White Chocolate Cookies 18pc,3,2,1600,400,10556,300+,16+
ishiya seika,Chocolate,Japan,Yami,14.39,ISHIYA White Chocolate Cookies 9pc,,0,1600,400,5756,300+,14+
glico,Chocolate,Japan,Yami,2.85,JAPAN POCKY Almond Chocolate Biscuit Sticks,5,2,1600,400,1140,300+,2+
world rhythm,Chocolate,Japan,Yami,17.5,JAPAN R.L WAFFLE CAKE KOROKORO WAFFLE COOKIE Chocolate 145g,,0,1600,400,7000,300+,16+
ryukakusan,Chocolate,Japan,Yami,4.5,JAPAN Seekworther Lozenges 88g,,0,1600,400,1800,300+,4+
ryukakusan,Chocolate,Japan,Yami,4.5,JAPAN Original Lozenges 100g,5,1,1600,400,1800,300+,4+
ryukakusan,Chocolate,Japan,Yami,4.5,JAPAN Lozenges Blueberry 75g,,0,1600,400,1800,300+,4+
graphico,Chocolate,Japan,Yami,6.2,JAPAN Candy 42g,4,1,1600,400,2480,300+,6+
zess,Chocolate,Mainland China,Yami,1.99,Chocolate Cracker Sandwich 180g,5,1,1600,400,796,300+,Less than 2
meiji,Chocolate,Japan,Yami,4.98,JAPAN CHOCOLATE 64g,,0,1600,400,1992,300+,4+
meiji,Chocolate,Japan,Yami,4.98,JAPAN CHOCOLATE 80g,5,1,1600,400,1992,300+,4+
bourbon,Chocolate,Japan,Yami,2.99,JAPAN FETTUCCINE JELLY DROPS COLA 50g,,0,100,25,74.75,Less than 50,2+
glico,Chocolate,Japan,Yami,2.99,JAPAN POCKY Almond Chocolate Biscuit Sticks 58g,,0,1600,400,1196,300+,2+
yuraku,Chocolate,Japan,Yami,1.18,JAPAN Black Chocolate 1each,4,3,1600,400,472,300+,Less than 2
haitai,Chocolate,Korea,Yami,2.29,Choco Kit Jewelry Chocolate Candy 25g,4.8,22,1600,400,916,300+,2+
uha,Chocolate,Japan,Yami,1.5,Cola Gummy 50g,4.6,10,1600,400,600,300+,Less than 2
ishiya seika,Chocolate,Japan,Yami,16.5,ISHIYA SHIROI KOIBITO White Lover White Chocolate Cookies 12pcs,,0,1600,400,6600,300+,16+
kobayashi,Chocolate,Japan,Yami,6.7,BREATH CARE MINT 50 tablets,5,1,1600,400,2680,300+,6+
kobayashi,Chocolate,Japan,Yami,6.7,BREATH CARE Lemon 50 tablets,4,1,1600,400,2680,300+,6+
kabaya,Chocolate,Japan,Yami,2.2,JAPAN Apple Gummy 58g,5,1,1600,400,880,300+,2+
kabaya,Chocolate,Japan,Yami,2.2,JAPAN Grape Gummy 58g,5,6,1600,400,880,300+,2+
kanro,Chocolate,Japan,Yami,4.98,JAPAN Pencil Suger 80,5,1,1600,400,1992,300+,4+
kabaya,Chocolate,Japan,Yami,4.99,JAPAN TOUGH Gummy sugar 100g,5,1,1600,400,1996,300+,4+
morinaga,Chocolate,Japan,Yami,5.59,MORNIAGA Salt Caramel Candy 92g,,0,1600,400,2236,300+,4+
tirol,Chocolate,Japan,Yami,5.88,Choco Variety Pack 27pc In Bag Bis Milk Strawberry Jelly Cookie 176g,4.8,5,1600,400,2352,300+,4+
uha,Chocolate,Japan,Yami,4.85,Red Bean Milk Candy 105g,,0,1600,400,1940,300+,4+
rokumeikan,Chocolate,Japan,Yami,20.9,JAPAN GINZA Jelly Fudge 14pc,,0,1600,400,8360,300+,16+
kanro,Chocolate,Japan,Yami,4.5,JAPAN MACYA CANDY 66g,,0,1600,400,1800,300+,4+
ginza silber grape,Chocolate,Japan,Yami,25.5,GINZA SILVER GRAPE Milk Strawberry Chocolate Puffly 10pc,,0,1600,400,10200,300+,16+
ginza silber grape,Chocolate,Japan,Yami,25.5,GINZA SILVER GRAPE Milk Chocolate Puffly 10pc,,0,1600,400,10200,300+,16+
master kong,Chocolate,Mainland China,Yami,1.49,Color Flute Roll Chocolate Flavor 40g,4.8,29,1600,400,596,300+,Less than 2
cap ping pong,Chocolate,Malaysia,Yami,3.99,Chocolate Teddy Biscuits 120g,,0,1600,400,1596,300+,2+
lien haw foods,Chocolate,Taiwan,Yami,2.84,77Chocolate Brown Sugar Bubble Tea Ball 40g/bag,,0,1600,400,1136,300+,2+
ryukakusan,Chocolate,Japan,Yami,2.99,JAPAN Herbal Throat Candy Stick Pack Lemon 42g,,0,1600,400,1196,300+,2+
healthy club,Chocolate,Japan,Yami,2,BALANCE POWER BIG Chocolate Brownie 2pc,3.5,2,1600,400,800,300+,Less than 2
glico,Chocolate,Japan,Yami,0.72,Snack Candy Lollipop Present Gift 1pc,5,12,1600,400,288,300+,Less than 2
uha,Chocolate,Japan,Yami,1.75,Gummy Cola Flavor 40g,,0,1600,400,700,300+,Less than 2
nestle,Chocolate,Japan,Yami,19.19,MILO Active-Go 3in1 Chocolate Milk Drink 18packs,5,1,1600,400,7676,300+,16+
nestle,Chocolate,Japan,Yami,19.19,MILO Active-Go Chocolate Drink No Sugar 18packs,,0,1600,400,7676,300+,16+
baked mallow,Chocolate,Japan,Yami,24,Mashmallow Chocolate Sand Cookie 6pc,5,3,400,100,2400,50+,16+
hiyoko manju,Chocolate,Japan,Yami,22,HIYOKO Chocolate Cake 6pc,5,1,1600,400,8800,300+,16+
ginza silber grape,Chocolate,Japan,Yami,25.5,Silver of Grape Sakura Almond Chocolate Cookies 12pc,5,2,1600,400,10200,300+,16+
gastone lago,Chocolate,New Zealand,Yami,5.29,Party Wafer Chocolate & Milk Flavor 220g,5,1,1600,400,2116,300+,4+
liangfeng,Chocolate,Mainland China,Yami,1.09,Mylikes Milk Chocolate 1pack 25g,5,1,1600,400,436,300+,Less than 2
lotte korea,Chocolate,Korea,Yami,3.9,LOTTE Koala Chocolate Cream Filling Biscuit 50g,5,1,1600,400,1560,300+,2+
fujiya,Chocolate,Japan,Yami,5.5,JAPAN Pop Candy 21pieces,5,1,1600,400,2200,300+,4+
nobel,Chocolate,Japan,Yami,4.2,Plum Candy 80g,5,3,1600,400,1680,300+,4+
kabaya,Chocolate,Japan,Yami,2,JAPAN Apple Gummy 45g,5,6,1600,400,800,300+,Less than 2
kabaya,Chocolate,Japan,Yami,2,JAPAN Grape Gummy 45g,5,6,1600,400,800,300+,Less than 2
fujiya,Chocolate,Japan,Yami,4.98,Pop Candy 21pieces,5,11,1600,400,1992,300+,4+
glico,Chocolate,Japan,Yami,0.7,Food Snack Candy Lollipop Present Gift 1pc,4.9,10,1600,400,280,300+,Less than 2
nanguo,Chocolate,Mainland China,Yami,2.59,Charcoal Roasted Coffee Candy 200g,4.6,17,1600,400,1036,300+,2+
morinaga,Chocolate,Japan,Yami,2.5,JAPAN Milk Caramel Candy 12pc,,0,1600,400,1000,300+,2+
asahi,Chocolate,Japan,Yami,6.99,JAPAN MINTIA BREEZE Fresh Lemon 30pc,,0,800,200,1398,100+,6+
asahi,Chocolate,Japan,Yami,6.99,JAPAN MINTIA BREEZE Crystal Silver 30pc,5,1,800,200,1398,100+,6+
astor,Chocolate,Indonesia,Yami,4.79,Chocolate Wafer Sticks 330g,5,2,800,200,958,100+,4+
glico,Chocolate,Japan,Yami,4.69,Pocky Metly Chocolate Cream Biscuit Sticks 131g,4.6,15,1600,400,1876,300+,4+
ryukakusan,Chocolate,Japan,Yami,2.5,Herbal Throat Candy Stick Pack Mint  42g,5,1,1600,400,1000,300+,2+
kabaya,Chocolate,Japan,Yami,5.99,JAPAN Lemon Salted sugar 30pc,,0,1600,400,2396,300+,4+
glico,Chocolate,Japan,Yami,2.49,POCKY Chocolate Biscuit Sticks 40g,4.9,12,1600,400,996,300+,2+
popcan,Chocolate,Japan,Yami,0.99,Fruit Lollipop Disney Edition 1pcs,4.8,236,1600,400,396,300+,Less than 2
riska,Chocolate,Japan,Yami,8.99,Umaibo Corn Cracker Chocolate Flavor 30 Pieces,4.8,13,1600,400,3596,300+,8+
bourbon,Chocolate,Japan,Yami,5.29,Milk Chocolate and White Chocolate Cookie Sandwich 20pc 156g,4.9,7,1600,400,2116,300+,4+
toko,Chocolate,Japan,Yami,1.89,Chocolate Cookie Rolls 74g,4.5,6,1600,400,756,300+,Less than 2
meiji,Chocolate,Japan,Yami,1.99,Pucca Biscuits (Chocolate) 43g,5,6,1600,400,796,300+,Less than 2
jeagueijih,Chocolate,Taiwan,Yami,3.99,Konjac Jelly Passion Fruit 312g,4.5,13,1600,400,1596,300+,2+
kanro,Chocolate,Japan,Yami,4.5,Matcha Milk Candy 80g,,0,1600,400,1800,300+,4+
uha,Chocolate,Japan,Yami,2,JAPAN Coke Soft Candy 50g,,0,1600,400,800,300+,Less than 2
fujiya,Chocolate,Japan,Yami,1.99,JAPAN Milky Candy 7pc,3,1,1600,400,796,300+,Less than 2
ah huat,Chocolate,Malaysia,Yami,18.39,Coco Instant Hot Chocolate Drink Mix 465g,,0,1200,300,5517,200+,16+
crown,Chocolate,Korea,Yami,1.99,Peppermint Candy 140g,4.4,8,1600,400,796,300+,Less than 2
uha,Chocolate,Japan,Yami,3.69,Red Bean Milk Candy 105g,5,1,1600,400,1476,300+,2+
cocoland,Chocolate,Malaysia,Yami,4.79,COCOALAND LOT 100 Pink Guava Candy 120g,,0,1600,400,1916,300+,4+
cocoland,Chocolate,Malaysia,Yami,4.79,COCOALAND LOT100 Lime Flavor Candy 120g,,0,1600,400,1916,300+,4+
lotte japan,Chocolate,Japan,Yami,3.69,PIE NO MI Rich Chocolate Flavor Pastry Cookie 69g,3.9,14,1600,400,1476,300+,2+
numa,Chocolate,United States,Yami,4.49,Healthier Creamy Candy - Coconut - All Natural Low Sugar Dairy Free - 3.7oz bag,4.1,7,1600,400,1796,300+,4+
cocoland,Chocolate,Malaysia,Yami,7.6,COCOALAND Lot100 Durian Flavor Fruit Candy Hard Sweet 120g,,0,100,25,190,Less than 50,6+
darry's,Chocolate,Malaysia,Yami,6.39,Grape Flavored Gummy 100g,,0,100,25,159.75,Less than 50,6+
darry's,Chocolate,Malaysia,Yami,6.39,Assorted Gummy 100g,,0,100,25,159.75,Less than 50,6+
darry's,Chocolate,Malaysia,Yami,6.39,Mango Flavored Gummy 100g,,0,100,25,159.75,Less than 50,6+
want want,Chocolate,Taiwan,Yami,7.9,[Mainland China Direct Mail] Wangzai Milk Candies Original Wangzai Milk Candies 42g,,0,1600,400,3160,300+,6+
cherry grandfather,Chocolate,Taiwan,Yami,6.49,CHandmade Nougat Magic Coffee 100g,4,7,1600,400,2596,300+,6+
cherry grandfather,Chocolate,Taiwan,Yami,6.49,Handmade Nougat Strawberry 100g,4.9,7,1600,400,2596,300+,6+
cherry grandfather,Chocolate,Taiwan,Yami,8.99,Handmade Nougat Cranberry 100g,4.4,7,100,25,224.75,Less than 50,8+
morinaga,Chocolate,Japan,Yami,4.98,Lactic Acid Bacteria Milk Candy 33g,5,6,1600,400,1992,300+,4+
uha,Chocolate,Japan,Yami,4.59,MIKAKUTO TOKUNO Milk Candy 83g,4.9,53,1600,400,1836,300+,4+
glico,Chocolate,Japan,Yami,3.5,CAPLICO Chocolate Strawberry Egg Roll 1pc,,0,1600,400,1400,300+,2+
nestle,Chocolate,Japan,Yami,3.19,Koko Krunch Chocolate Cereal Bar 25g,4,1,1600,400,1276,300+,2+
ribena,Chocolate,England,Yami,5.59,Blackcurrant Pastilles 40g,,0,1600,400,2236,300+,4+
bestore,Chocolate,Mainland China,Yami,8.99,Purple Potato Biscuit 220g,,0,800,200,1798,100+,8+
uha,Chocolate,Japan,Yami,3.28,Milk Candy High Concentrate 8.2 Creamy Hard candies,5,7,1600,400,1312,300+,2+
zest nova,Chocolate,Mainland China,Yami,3.59,Southern Date and Walnut Cake 80g,,0,1600,400,1436,300+,2+
zest nova,Chocolate,Mainland China,Yami,3.29,Salty Yolk Nougat 80g,2.4,5,1600,400,1316,300+,2+
snacktalk,Chocolate,Mainland China,Yami,1.49,Cow Milk Tablet 20g,4.4,373,1600,400,596,300+,Less than 2
numa,Chocolate,United States,Yami,4.49,Milk Nougat Candy - Strawberries and Creme - All Natural Low Sugar High Protein - 104g,4.4,10,1600,400,1796,300+,4+
numa,Chocolate,United States,Yami,4.49,Milk Nougat Candies - Original with Peanuts and Dried Cranberries - All Natural Low Sugar High Protein - 104g,4.2,11,1600,400,1796,300+,4+
huangfeihong,Chocolate,Mainland China,Yami,3.5,BIG FOOT Himalaya Salt Sports Candy Extra Cool Lemon 15g,,0,1600,400,1400,300+,2+
sugar & spice,Chocolate,Taiwan,Yami,33.25,Nougat 400g,5,16,1600,400,13300,300+,16+
sugar & spice,Chocolate,Taiwan,Yami,23.75,Nougat 250g,5,6,1600,400,9500,300+,16+
want want,Chocolate,Taiwan,Yami,7.9,??€?Mainland China Direct Mail??€?Want Want Wangzi Milk Candy Red Bean Milk Flavor 42g,,0,1600,400,3160,300+,6+
want want,Chocolate,Taiwan,Yami,7.9,[Mainland China Direct Mail] Wangwang Milk Candy Strawberry Flavor Milk Candy 42g,,0,1600,400,3160,300+,6+
nestle,Chocolate,Japan,Yami,16.8,KIT KAT geographical limited series Hokkaido small bean & strawberry chocolate wafer 10 pieces,,0,1600,400,6720,300+,16+
kao,Chocolate,Japan,Yami,13.99,LIESE PRETTIA Bubble Hair Dye #Dark Chocolate 108ml,,0,1600,400,5596,300+,12+
be & cheery,Chocolate,Mainland China,Yami,40.9,[Mainland China Direct Mail] BE&CHEERYr-Big Pecan Nuts Pecan Meat 158g,3.5,2,400,100,4090,50+,16+
morinaga,Chocolate,Japan,Yami,2.39,Hi-chew Sweet & Sour Mix 90g,4.9,12,1600,400,956,300+,2+
morinaga,Chocolate,Japan,Yami,2.29,Hi-chew Superfruits Mix Candy 90g,4.9,26,1600,400,916,300+,2+
kopiko,Chocolate,Indonesia,Yami,0.99,Cappuccino Candy 120g,5,7,1600,400,396,300+,Less than 2
