,Product_Name,Brand,Price,Option,Reviews,Origin,Rate,Platform,Category,Sold_Weekly
1041,Cantonese Style Rice Pudding 10oz/bag,wewokit,6.79,6 Options,11,United States,4.7,Yami,Rice Cracker,400+ Sold
1042,SUNWAY Nanchang Stir Rice Noodle 200.8g,sunway snack,2.99,No,9,United States,5.0,Yami,Rice Cracker,400+ Sold
1043,Taste Me Hainanese Chicken Rice Paste 100g,sin tai hing,6.39,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
1044,Pineapple Rice Paste 100g,dancing chef,7.99,No,0,Singapore,0.0,Yami,Rice Cracker,200+ Sold
1045,Hainanese Chicken Rice Paste 100g,dancing chef,7.99,No,0,Singapore,0.0,Yami,Rice Cracker,200+ Sold
1046,Brown Rice Green Tea 4g*20pcs,eatea120,24.69,No,0,Taiwan,0.0,Yami,Rice Cracker,200+ Sold
1047,Japan Maple Black Rice Sandwich Biscuits 72g,asahi,2.99,4 Options,1,Japan,5.0,Yami,Rice Cracker,200+ Sold
1048,Japan Blueberry Black Rice Sandwich Biscuits 72g,asahi,2.99,4 Options,2,Japan,4.5,Yami,Rice Cracker,200+ Sold
1049,Soybean Rice cake Chocolate,meiji,3.2,No,17,Japan,4.6,Yami,Rice Cracker,400+ Sold
1050,Roland White Rice Sauce Face Mask 170g,cosmetex roland,19.99,No,0,Japan,0.0,Yami,Rice Cracker,Less than 50
1051,Keana Nadeshiko Facial Treatment Rice Masks 10sheets,ishizawa lab,8.67,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1052,Cassrole Potato Noodle 327g,tianxiaohua,3.49,No,252,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1053,"Spicy Hot Pot Noodles, 258g",yuanxian,2.49,No,1033,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1054,Sour & Spicy Cold Noodles 250g,yuanxian,2.79,No,317,Mainland China,4.5,Yami,Rice Cracker,400+ Sold
1055,Sesame Paste Wide Vermicelli 268g,tianxiaohua,3.49,No,67,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1056,River Snail Noodle 400g Gold Award in the Conch Noodles,haohuanluo,4.39,No,1108,Mainland China,4.7,Yami,Rice Cracker,1K+ Sold
1057,Chili Oil Wide Vermicelli 271g,tianxiaohua,3.49,No,23,Mainland China,4.5,Yami,Rice Cracker,400+ Sold
1058,HengYang Instant Noodles Origina Flavor 300g,fenweixiang,2.99,2 Options,947,Mainland China,4.7,Yami,Rice Cracker,1K+ Sold
1059,Chongqing Instant Hot Sour Noodles 300g,kings noodle,4.99,3 Options,470,Mainland China,4.4,Yami,Rice Cracker,400+ Sold
1060,"Spicy Hot Pot Noodles, 258g*5",yuanxian,10.99,No,8,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1061,Konjac Jelly Noodle,yuanxian,3.99,No,4,Mainland China,4.2,Yami,Rice Cracker,400+ Sold
1062,Soybean Milk Flavored Wafer 112g,bourbon,3.99,No,334,Japan,4.7,Yami,Rice Cracker,1K+ Sold
1063,TAIYANG Millet Crisp Hot 50g,xasunfood,1.49,No,92,Mainland China,3.9,Yami,Rice Cracker,400+ Sold
1064,CHIO HEONG YUEN Vegetarian Phoenix Egg Roll With Seaweed 150g,choi heong yuen bakery,8.99,No,106,Macao,4.7,Yami,Rice Cracker,Less than 50
1065,Okinawa Ishigaki Island Wagyu Beef Curry Bibimbap Instant Delicious 160g,gyu-kaku,4.99,No,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
1066,Black Boba Tapioca Pearl 1000g,yfp,5.79,No,12,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1067,TAIYANG Millet Crisp Five Spices 50g,xasunfood,1.29,No,70,Mainland China,4.0,Yami,Rice Cracker,400+ Sold
1068,YAM Twisted Roll Sea Sedge Flavor 88g,yumei,1.99,2 Options,241,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1069,BACKERY Egg Roll Bricelets Oeufs 315g,choi heong yuen bakery,13.99,No,52,Macao,4.8,Yami,Rice Cracker,400+ Sold
1070,Korean Traditional Ginseng Chicken Stew Samgyetang 850g,maniker,11.99,No,253,Korea,4.4,Yami,Rice Cracker,400+ Sold
1071,Sour&Spicy Hot Pot Noodle 310g,xiaolongkan,4.99,No,3,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1072,【Frozen】Cooked Beef with Onion in Sauce 170g,yoshinoya,4.99,No,12,Japan,5.0,Yami,Rice Cracker,400+ Sold
1073,Egg Roll  Egg Yolk Flavor 178g,totaste,6.99,2 Options,46,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1074,Kobe Wagyu Beef Curry Bibimbap Instant Delicious 160g,gyu-kaku,5.29,No,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
1075,Glass Noodle Potato Starch 17.63oz,wang food,4.99,No,1,Korea,5.0,Yami,Rice Cracker,400+ Sold
1076,Instant Vermicelli 5packs -Spicy and Sour Flavor 525g,baijia,5.99,No,201,Mainland China,4.2,Yami,Rice Cracker,400+ Sold
1077,YAM Twisted  Roll Caramel & Spicy Flavor  88g,yumei,1.99,2 Options,440,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1078,Shaanxi Cold Noodle Hot 168g,qinzong,3.49,4 Options,142,Mainland China,4.4,Yami,Rice Cracker,400+ Sold
1079,TAIYANG Millet Crisp Cumin Flavor 50g,xasunfood,1.49,No,88,Mainland China,4.2,Yami,Rice Cracker,400+ Sold
1080,Hengyang Vermicelli 220g,yumei,3.89,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1081,Braised Beancurd Cumin Flavor 80g,lixiaomianer,4.59,3 Options,5,Mainland China,3.4,Yami,Rice Cracker,400+ Sold
1082,Waffle Knot Coffee 32 pc 256g,june 1st,19.99,No,3,Taiwan,5.0,Yami,Rice Cracker,400+ Sold
1083,Five Flavors Bags Combination Instant Vermicelli 5bags 538g,baijia,5.49,No,117,Mainland China,4.6,Yami,Rice Cracker,400+ Sold
1084,Japanese Chocolate Egg Roll Limited Edition 7pc,yoku moku,19.99,No,2,Japan,5.0,Yami,Rice Cracker,400+ Sold
1085,Buckwheat Flavor Cold Noodles with Sparkling Soup,sq,7.99,No,4,Mainland China,4.5,Yami,Rice Cracker,400+ Sold
1086,Mung Bean Soup 350g,taisun,1.09,No,27,Taiwan,4.1,Yami,Rice Cracker,400+ Sold
1087,Whole Root Korean Ginseng Chicken Stew 900g,maniker,12.99,No,202,Korea,4.5,Yami,Rice Cracker,400+ Sold
1088,Millet Crisp Crust Cumin Flavor  130g,hjsj,1.99,No,1,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1089,Miyazaki Kuroge Wagyu Beef Curry Bibimbap Instant Delicious 160g,gyu-kaku,5.29,No,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
1090,Omi Wagyu Beef Curry Bibimbap Instant Delicious 160g,gyu-kaku,5.29,No,3,Japan,4.7,Yami,Rice Cracker,400+ Sold
1091,Millet Crisp Crust(spicy) 130g,hjsj,1.99,No,3,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1092,Peanut Love Egg Rolls 8 packs 400g,hi walk,38.99,No,8,Taiwan,5.0,Yami,Rice Cracker,400+ Sold
1093,Broad Noodle Sesame Flavor 116g,dragonfly brand,2.99,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
1094,Millet Crisp Crust(Tomato) 130g,hjsj,1.99,No,1,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1095,Kimichi Ramen+Topokki 145g,yopokki,3.99,No,1,Korea,5.0,Yami,Rice Cracker,400+ Sold
1096,Braised Beancurd Clam Flavor 80g,lixiaomianer,4.59,3 Options,1,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1097,Instant Vermicelli 5packs -Spicy and Hot Flavor 5 Packs,baijia,4.99,No,95,Mainland China,4.3,Yami,Rice Cracker,400+ Sold
1098,DF Sichuan Style Hot & Sour Instant Vermicelli 104g,dragonfly brand,2.49,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
1099,Strawberry Flavour Wafers 700g,garden,12.99,No,0,Hong Kong,0.0,Yami,Rice Cracker,Less than 50
1100,Wide Instant Vermicelli Hot & Sour 131g,dragonfly brand,2.99,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
1101,Braised Beancurd Original Flavor 80g,lixiaomianer,4.59,3 Options,2,Mainland China,5.0,Yami,Rice Cracker,400+ Sold
1102,Instant Vermicelli 5packs -Spicy Flavor 5pcs 525g,baijia,5.49,No,213,Mainland China,4.6,Yami,Rice Cracker,400+ Sold
1103,Fresh Pasta Cuttlefish 220g,sautao,2.59,No,13,Hong Kong,4.7,Yami,Rice Cracker,400+ Sold
1104,Konnyaku Sheet Noodle 218g,ddzz,2.79,No,1,Mainland China,5.0,Yami,Rice Cracker,Less than 50
1105,BACKERY Phoenix Egg Rolls 300g,choi heong yuen bakery,13.49,No,13,Macao,4.8,Yami,Rice Cracker,200+ Sold
1106,Chocolate Flavour Wafers Tin 700g,garden,12.99,No,1,Hong Kong,5.0,Yami,Rice Cracker,Less than 50
1107,Fried Dough Twist White Sesame Flavor 420g,other brands,5.39,No,1,Unclear,4.0,Yami,Rice Cracker,400+ Sold
1108,Broad Noodle Hot & Sour 114g,dragonfly brand,2.99,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
1109,Saga Premium Kuroge Wagyu Curry 160G,gyu-kaku,4.99,No,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
1110,Salted Egg Yolks Filled Egg Rolls 220g,huamei,5.49,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1111,Lucky Package 1158g,yifen,27.38,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1112,Peacock Wafer Roll Egg Pudding Flavor 63g,peacock brand herbs,3.29,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1113,SUKOYAKA 8 Grain Mix 907g,wismettac,8.99,No,16,Japan,4.7,Yami,Rice Cracker,400+ Sold
1114,Coconut Flavour Wafers 700g,garden,12.99,No,0,Hong Kong,0.0,Yami,Rice Cracker,Less than 50
1115,Millet Crisp Cumin Flavor 105g,haobalaiba,1.69,2 Options,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1116,GAVOTTES Crepes Gift Box 1500g,gavottes,34.99,No,0,France,0.0,Yami,Rice Cracker,Less than 50
1117,Seaweed Egg Roll 80g,kaluokaman,4.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1118,Tapioca Pearl 1kg,yuen chun,5.99,No,0,Malaysia,0.0,Yami,Rice Cracker,400+ Sold
1119,Cheese Filled Egg Rolls 220g,huamei,5.49,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1120,Kon jac spicy and sour noodles 190g,mingzhu,2.39,No,35,Mainland China,4.5,Yami,Rice Cracker,400+ Sold
1121,Sesame Bars 220g,zhimaguan,3.29,No,12,Mainland China,4.2,Yami,Rice Cracker,400+ Sold
1122,10 Nut Roll Purple Sweet Potato Flavor 160g,pei tien,2.69,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1123,Wafer White Chocolate 57g,bourbon,3.29,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1124,Small Fried Dough Twist Sweet Sesame Flavor 250g,zhongwang,3.29,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1125,NanChang Dried Noodles 190g,baijia,2.99,No,26,Mainland China,4.7,Yami,Rice Cracker,200+ Sold
1126,Sea Cucumber & Fish Maw Millet Porridge Golden Soup 250g,captain jiang,11.99,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1127,Purple Sweet Potato Wafer 7oz,garden,2.29,No,0,Hong Kong,0.0,Yami,Rice Cracker,Less than 50
1128,Shrimp Bouillon Mix-Knor 2.5oz,knorr,1.69,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1129,Durian Flavour Wafers 700g,garden,12.99,No,0,Hong Kong,0.0,Yami,Rice Cracker,Less than 50
1130,Musang King Durian Flavor Egg Roll 64g,kaluokaman,1.59,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1131,DF Sichuan Style Hot & Spicy Instant Vermicelli 104g,dragonfly brand,2.49,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
1132,Authentic Hot and Sour Noodles (5pcs) 525g,dingda,4.29,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
1133,Wafer Roll Condensed Milk Flavor 400g,healthful,19.99,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1134,Buckwheat Chilled Noodles 320g,mr. lee,2.29,No,16,Mainland China,4.4,Yami,Rice Cracker,400+ Sold
1135,Tapioca Pearl Boba Assorted Multi Color 250g,wufuyuan,2.79,No,20,Taiwan,4.8,Yami,Rice Cracker,400+ Sold
1136,Year of Tiger Special Edition Salted Egg Yolk Crispy Egg Rolls 308g*2,kaluokaman,8.49,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1137,AJI Egg Roll White Peach Flavor 218g,aji,6.79,No,0,Mainland China,0.0,Yami,Rice Cracker,300+ Sold
1138,CHIO HEONG YUEN Mini Egg Roll 150g,choi heong yuen bakery,7.99,No,24,Macao,4.7,Yami,Rice Cracker,200+ Sold
1139,"12 Grain Crispi Roll, Taro 180g",pei tien,2.49,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1140,Tapioca Pearl (Boba) 2.2lbs,dragonfly brand,4.99,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
1141,AJI Egg Roll Mango & Pomelo Flavor 218g,aji,6.69,No,0,Mainland China,0.0,Yami,Rice Cracker,300+ Sold
1142,AJI Hong Kong Style Egg Roll Milk Tea Flavored 218g,aji,6.69,No,0,Mainland China,0.0,Yami,Rice Cracker,300+ Sold
1143,Cracker 128g,wolong,2.69,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1144,Small Fried Dough Twist Salty Seaweed Flavor 250g,zhongwang,3.29,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1145,Egg Roll Soy Milk Flavor 178g,totaste,6.99,2 Options,26,Mainland China,4.9,Yami,Rice Cracker,400+ Sold
1146,Waffle Knot Sesame 32pc 256g,june 1st,19.99,No,3,Taiwan,4.3,Yami,Rice Cracker,400+ Sold
1147,Waffle Knot Green Onion 32 pc 256g,june 1st,19.99,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1148,LIOUCIOU FU WEI Handmade Twisted Roll Brown Sugar 200g,lioucioufuwei,3.89,5 Options,125,Taiwan,4.8,Yami,Rice Cracker,400+ Sold
1149,Pepper Spicy Noodle Soup 77g,gaoqunsheng,3.29,No,32,Mainland China,4.6,Yami,Rice Cracker,400+ Sold
1150,Small Fried Dough Twist Salted Scallion Flavor 250g,zhongwang,3.29,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1151,Sweet Chili Noodle,yuanxian,3.29,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1152,Mango Crispy Egg Roll 100g,kaluokaman,2.19,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1153,Salted Egg Yolk Roll 309g,other brands,12.99,No,0,Unclear,0.0,Yami,Rice Cracker,400+ Sold
1154,Tapioca Pearls 12oz,dragonfly brand,1.59,No,0,Mainland China,0.0,Yami,Rice Cracker,Less than 50
1155,Ice Cream Flavor Egg Roll 64g,kaluokaman,1.59,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1156,Uji Matcha Wafer 7oz,garden,2.29,No,0,Hong Kong,0.0,Yami,Rice Cracker,Less than 50
1157,LONG KOU TAIWAN Wide Noodle,long kow,2.39,No,9,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1158,"12 Grain Crispi Roll, Seaweed 180g",pei tien,2.49,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1159,Wafer Rolls Filled with Cconut Cream,xiao quan,4.29,No,0,Mainland China,0.0,Yami,Rice Cracker,400+ Sold
1160,Beef Broth Knorr 8oz,knorr,4.99,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1161,Japanese style egg rolls-boba tea flavor 160g,yakiss,7.29,No,0,Hong Kong,0.0,Yami,Rice Cracker,400+ Sold
1162,LIOUCIOU FU WEI Handmade Twisted Roll Sesame Flavor 200g,lioucioufuwei,3.89,5 Options,34,Taiwan,4.9,Yami,Rice Cracker,400+ Sold
1163,Millet Crisp Crust Spiced Flavor 105g,haobalaiba,1.69,No,5,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1164,Quadratini Bite Size Wafer Cookies Chocolate Flavor 250g,loacker,5.29,No,42,Itlay,4.9,Yami,Rice Cracker,400+ Sold
1165,Quadratini Bite Size Wafer Cookies Tiramisu Flavor 250g,loacker,5.29,13 Options,50,Itlay,4.9,Yami,Rice Cracker,400+ Sold
1166,Carbo Balamce Tonyu Kinako Wafers 97.8g,bourbon,3.99,No,2,Japan,4.0,Yami,Rice Cracker,400+ Sold
1167,Milk Tea Pearl,zhanyi,2.99,No,8,Mainland China,4.5,Yami,Rice Cracker,400+ Sold
1168,Spicy Braised Instant Vermicelli With Pickled Cowpea 230g,yumei,4.29,No,1,Mainland China,3.0,Yami,Rice Cracker,400+ Sold
1169,Spicy Sour Noodle,yumei,2.99,No,11,Mainland China,4.5,Yami,Rice Cracker,400+ Sold
1170,Crispy Fried Dough Twist 160g,bestore,2.99,No,94,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1171,Corn Snack Spicy Flavor 55g,wagaya,1.29,No,36,Japan,4.2,Yami,Rice Cracker,400+ Sold
1172,Millet Crisp Crust Spicy Flavor 105g,haobalaiba,1.69,2 Options,7,Mainland China,4.4,Yami,Rice Cracker,400+ Sold
1173,Sweet Red-Bean Porridge 285g,ottogi,3.99,No,22,Korea,3.6,Yami,Rice Cracker,400+ Sold
1174,Cuttlefish Flavor Cold Noodles with Sparkling Soup,sq,7.99,No,2,Mainland China,4.0,Yami,Rice Cracker,400+ Sold
1175,Chinese Style Chips Cumin Flavor 188g,xiangwangfei,2.99,No,4,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1176,Salty Egg Yolk Crisp Egg Roll 218g,kaluokaman,3.89,5 Options,24,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1177,Beef Bone Stock 350ml,ottogi,2.89,No,69,Korea,4.4,Yami,Rice Cracker,400+ Sold
1178,Healthful Wafer Roll Hazelnut Cocoa,healthful,16.99,No,2,Taiwan,4.0,Yami,Rice Cracker,400+ Sold
1179,Corn Snack Original Flavor 55g,wagaya,1.49,No,12,Japan,4.6,Yami,Rice Cracker,400+ Sold
1180,Wheat Chilled Noodles 320g,mr. lee,2.29,No,2,Mainland China,4.0,Yami,Rice Cracker,400+ Sold
1181,Durian Crisp Egg Roll 218g,kaluokaman,3.89,5 Options,13,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1182,Dried Pollack Soup 34g,ottogi,3.79,No,17,Korea,4.7,Yami,Rice Cracker,400+ Sold
1183,CHUNGSOO BIBIMNANGMYUN 720g,haitai,5.99,No,2,Korea,4.5,Yami,Rice Cracker,400+ Sold
1184,Egg Roll Sesame Flavor 60g,imei,1.89,2 Options,111,Taiwan,4.5,Yami,Rice Cracker,400+ Sold
1185,Cream Wafle 50g,haitai,1.49,2 Options,47,Korea,4.4,Yami,Rice Cracker,400+ Sold
1186,Potato Pancake Mix 200g,ottogi,4.79,No,7,Korea,4.3,Yami,Rice Cracker,400+ Sold
1187,Mushroom Instant Soup Mix 4 Pack 12g,other brands,1.79,No,0,Unclear,4.7,Yami,Rice Cracker,400+ Sold
1188,【Frozen】Noodle Japchae Original 210g,shirakiku,3.99,No,2,Japan,5.0,Yami,Rice Cracker,400+ Sold
1189,Chocolate Flavored Peanut Crisp Egg Roll 218g,kaluokaman,4.39,5 Options,1,Mainland China,3.0,Yami,Rice Cracker,400+ Sold
1190,Chocolat Egg Roll 8pc 57.6g,bourbon,2.89,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1191,Chocolate and Caramel Crispy Wafer Roll 185g,bourbon,5.99,No,4,Japan,5.0,Yami,Rice Cracker,400+ Sold
1192,Cheese Flavor Crispy Egg Roll 218g,kaluokaman,3.99,5 Options,14,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1193,Instant Noodle Pea Flavor 275g,yumei,4.99,No,5,Mainland China,4.2,Yami,Rice Cracker,400+ Sold
1194,Brown Sugar Tapioca 300g,longball,12.99,No,0,Hong Kong,0.0,Yami,Rice Cracker,400+ Sold
1195,Egg Roll Original Flavor 60g,imei,1.89,2 Options,125,Taiwan,4.5,Yami,Rice Cracker,400+ Sold
1196,Toasted Egg Roll 178g,totaste,7.99,No,3,Mainland China,3.7,Yami,Rice Cracker,400+ Sold
1197,Crispy Wafers Filled with Milk Cream 175g,loacker,2.99,No,2,Itlay,4.0,Yami,Rice Cracker,400+ Sold
1198,Elise Banana 144g,bourbon,4.89,No,4,Japan,5.0,Yami,Rice Cracker,400+ Sold
1199,Lanzhou Potato Large Noodle 240g,huoba,4.19,No,281,Mainland China,4.5,Yami,Rice Cracker,400+ Sold
1200,Tuna Flavor Egg Rolls 60g,weiyi,4.29,No,1,Taiwan,5.0,Yami,Rice Cracker,400+ Sold
1201,Millet Crust-Five Spices Flavor 90g,bestore,2.49,2 Options,28,Mainland China,4.6,Yami,Rice Cracker,200+ Sold
1202,Quadratini Wafers Raspberry Yogurt 220g,loacker,5.29,13 Options,45,Itlay,4.7,Yami,Rice Cracker,400+ Sold
1203,White Boba 300g,longball,12.99,No,1,Hong Kong,5.0,Yami,Rice Cracker,400+ Sold
1204,Mini Cream Wafers Lemon Flavor 272g,garden,4.99,No,11,Hong Kong,4.3,Yami,Rice Cracker,400+ Sold
1205,【Frozen】Noodle Seafood Ton katsu Dipping 243g,sun noodle,4.79,No,1,Japan,5.0,Yami,Rice Cracker,400+ Sold
1206,Sesame Oil Ginger Sauce 250g,yuhsiu,14.99,No,0,Taiwan,0.0,Yami,Rice Cracker,400+ Sold
1207,White Tapioca 300g,longball,12.99,No,1,Hong Kong,5.0,Yami,Rice Cracker,400+ Sold
1208,Soybean Fried Riceball 6pc,nissui,5.49,No,0,Japan,0.0,Yami,Rice Cracker,400+ Sold
1209,Capsicum Red Oil 100g,dancing chili,12.99,No,0,Taiwan,0.0,Yami,Rice Cracker,200+ Sold
1210,Gui Lin Vermicelli 290g,akuan,4.29,No,17,Mainland China,4.6,Yami,Rice Cracker,200+ Sold
1211,"River Snail Noodle, 5 Bags",haohuanluo,19.99,No,0,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1212,Wafer Roll Coffee 400g,healthful,15.99,No,2,Taiwan,5.0,Yami,Rice Cracker,400+ Sold
1213,Jinggaoli Potato Noodle,jingaoli,2.99,No,423,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1214,Umaibo Corn Cracker Chocolate Flavor 30 Pieces,riska,8.99,No,13,Japan,4.8,Yami,Rice Cracker,400+ Sold
1215,Mini Mahua Fried Dough Twist Honey Flavor 500g,lz,4.99,3 Options,127,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1216,CJ BIBIGO Sweet Pumpkin Porridge 280g,che il jedang,4.99,No,19,Korea,4.1,Yami,Rice Cracker,200+ Sold
1217,Brown Sugar Boba 300g,longball,12.99,No,0,Hong Kong,0.0,Yami,Rice Cracker,400+ Sold
1218,"River Snail Noodle, 5 Bags",haohuanluo,19.99,No,21,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1219,Chinese Stylechips-Spicy Flavor 188g,xiangwangfei,2.99,No,6,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1220,SEA LETTUCE FLAVOR SNACK,haitai,3.69,No,1,Korea,3.0,Yami,Rice Cracker,400+ Sold
1221,GINGER FLAVOR SNACK 260g,haitai,3.69,No,1,Korea,4.0,Yami,Rice Cracker,400+ Sold
1222,Pizza Roll 25g,gy,0.99,No,22,Mainland China,4.6,Yami,Rice Cracker,400+ Sold
1223,Shaxian Noodles with Peanut Sauce 120g,qingtu,2.49,No,184,Mainland China,4.6,Yami,Rice Cracker,400+ Sold
1224,Jin Tang Sweet Potato Noodle 126g,xiaolongkan,3.49,No,119,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1225,Hot and Sour Sweet Potato Noodle 102g,xiaolongkan,3.49,No,55,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1226,Egg Roll Coconut Flavor,sura,5.49,No,7,Korea,4.0,Yami,Rice Cracker,400+ Sold
1227,Rapokki Bag Tomoato 260g,yopokki,3.99,No,9,Korea,4.9,Yami,Rice Cracker,400+ Sold
1228,Party Wafer Chocolate & Milk Flavor 220g,gastone lago,5.29,No,1,New Zealand,5.0,Yami,Rice Cracker,200+ Sold
1229,Cold Noodles 360g,jingaoli,2.49,2 Options,0,Mainland China,4.8,Yami,Rice Cracker,400+ Sold
1230,Korean Traditional Mung Bean Ginseng Chicken Stew Samgyetang 800g,maniker,11.99,No,24,Korea,4.8,Yami,Rice Cracker,400+ Sold
1231,Mini Crisp Twist (Spicy &Hot Flavor) 120g,dao xiang cun,3.49,6 Options,74,Mainland China,4.6,Yami,Rice Cracker,400+ Sold
1232,Cold Noodle 175g,qinzong,3.49,No,48,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1233,ZHONHGWANG Sesame Flavor a Crisp Dough Twist 235g,zhongwang,4.09,5 Options,6,Mainland China,4.7,Yami,Rice Cracker,400+ Sold
1234,Egg Roll Sesame Flavor  180g,imei,4.59,2 Options,11,Taiwan,4.9,Yami,Rice Cracker,400+ Sold
