Product_Name,Brand,Reviews,Price,Option,Origin,Rate,Platform,Category,Sold_Weekly,Sold_Monthly,Weekly_Revenue
Jujube with walnut 500g,nong fu zhi jia,12,12.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,5196
Konjac Snack BBQ Flavor 18g*20,jinzai,21,5.99,2 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,2396
Green Pearl Raisins 140g,yifen,1,2.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,1196
Instant Fruit tea 6pc,wei back,6,16.99,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,6796
Bazhen Bayberry 230g,farmer's grange,3,5.89,No,Mainland China,5,Yami,Dried Fruit,25,100,147.25
Spicy Lettuce 250g,yifen,7,3.69,No,Mainland China,5,Yami,Dried Fruit,400,1600,1476
LIUM Preserved Plum 160g,liu liu orchard,20,3.29,4 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,1316
Fruit Crisps Durian Flavor 70g,trygoodz,2,4.59,No,Japan,5,Yami,Dried Fruit,400,1600,1836
Hawthorn Haw Stick,qiangzhen,1,2.29,No,Mainland China,3,Yami,Dried Fruit,400,1600,916
DAO HUA CUN Vegetarian Diet The Steak Black Pepper Flavor 560g,daohuacun,3,5.89,2 Options,Mainland China,4,Yami,Dried Fruit,400,1600,2356
Hawthorn Roll,yida,13,4.79,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,1916
HAO BA SHI Fish Tofu BBQ Flavor 80g,huijifood,1,1.59,2 Options,Mainland China,5,Yami,Dried Fruit,400,1600,636
Changsha Stinky Tofu Bean Curd Snack 500g,pengjixuan,18,5.89,No,Mainland China,2.9,Yami,Dried Fruit,400,1600,2356
Vegetarian Black Pepper Flavor 200g,szg,17,4.99,2 Options,Taiwan,4.4,Yami,Dried Fruit,400,1600,1996
Roasted Potato Five-spice Flavor 52g*30,qiaobiandan,6,10.59,2 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,4236
Tak Shing Hong Pres Big Prunes 170g,tsh,0,6.49,No,United States,0,Yami,Dried Fruit,400,1600,2596
Preserved Plum,ume house,7,4.39,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1756
Spicy Konjac Beef Flavor 220g,kaixiaochai,5,2.99,4 Options,Mainland China,5,Yami,Dried Fruit,400,1600,1196
Bean Curd Suyangrouwan Flavor 85g,xiangxiangzui,2,1.29,2 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,516
Sweet Basil Prune 200g,meiyuan,2,3.39,7 Options,Taiwan,5,Yami,Dried Fruit,400,1600,1356
Spicy Tofu 200g,bestore,0,3.29,No,Mainland China,0,Yami,Dried Fruit,200,800,658
TECHANG FOOD Tofu Cake Garlic Flavor 110g,te chang food,17,1.79,No,Taiwan,4.4,Yami,Dried Fruit,400,1600,716
Dry Chinese Jujube 500g,sihong,31,5.99,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,2396
NEDA Preserved Pineapple 52g,deda fram liuliu qrchard,3,3.69,No,Mainland China,4,Yami,Dried Fruit,400,1600,1476
Fish with bean Curd Artificial BBQ Flavor 440g,koushuiwa,40,7.29,3 Options,Mainland China,4.6,Yami,Dried Fruit,400,1600,2916
HEFENGYUAN Candied Sweet Potato Slice 150g,he feng yuan,31,1.99,2 Options,Mainland China,3.8,Yami,Dried Fruit,400,1600,796
Fried Tofu Skin Katsuobushi Flavor 100g,liao hsin lan,12,2.49,No,Taiwan,3.5,Yami,Dried Fruit,400,1600,996
Hawthorn Strips 228g,be & cheery,9,2.39,No,Mainland China,4.9,Yami,Dried Fruit,200,800,478
Vegetable Steak Five Fragrance Flavor 440g,koushuiwa,12,7.49,3 Options,Mainland China,4.8,Yami,Dried Fruit,400,1600,2996
Bean Curd Sifangfan Chang sha Flavor 80g,xiangxiangzui,5,1.29,3 Options,Mainland China,4.6,Yami,Dried Fruit,400,1600,516
Beef Jerky Chili Peeper Flavor 520g,txfood,22,5.89,2 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,2356
XIAOZHUFEIBA Hawthorn Stick with Probiotics 118g,other brands,8,2.29,No,Unclear,5,Yami,Dried Fruit,400,1600,916
Roasted Gluten Spicy 26g*20,dbxs,9,5.69,No,Mainland China,4.2,Yami,Dried Fruit,25,100,142.25
Prunes 135g,ume house,8,4.69,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,1876
Bang Bang Roll Spicy Flavor 100g,bestore,14,2.99,No,Mainland China,4.7,Yami,Dried Fruit,25,100,74.75
Spicy Snack 90g,three squirrels,5,4.99,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1996
Hot Spicy Beancurd Slice 148g,genji food,12,1.79,No,Mainland China,4.6,Yami,Dried Fruit,25,100,44.75
Turkey Beans Slices 68g,kaixiaochai,20,0.99,No,Mainland China,2.3,Yami,Dried Fruit,400,1600,396
Oshaburi Otokoume Sheete 10g,noble,1,1.89,No,Japan,5,Yami,Dried Fruit,400,1600,756
DAXI Garlic Flavor Tofu Cake 150g,yuxiang,13,1.49,5 Options,Taiwan,3.8,Yami,Dried Fruit,400,1600,596
TECHANG FOOD Tofu Cake Spiced Flavor 110g,te chang food,12,1.79,No,Taiwan,4.7,Yami,Dried Fruit,400,1600,716
Vegetarian Meat (Spicy ChickenHI Flavor) 108g,wuxianzhai,2,1.99,No,Mainland China,4,Yami,Dried Fruit,400,1600,796
Sakura Prune 160g,meiyuan,7,3.39,7 Options,Taiwan,4.7,Yami,Dried Fruit,400,1600,1356
Spicy Gluten Snack Chicken Flavor 109g,txfood,13,2.39,No,Mainland China,2.9,Yami,Dried Fruit,400,1600,956
Sweet and Crispy Winter Dates 175g,be & cheery,2,6.29,No,Mainland China,5,Yami,Dried Fruit,200,800,1258
Preserved Rose Plum 108g,farmer's grange,6,2.69,No,Mainland China,4.2,Yami,Dried Fruit,25,100,67.25
Seaweed Crisp Bamboo Shoots Spicy Flavor 160g,bestore,16,3.49,No,Mainland China,4.6,Yami,Dried Fruit,100,400,349
WEI CHUAN Organic Red Jujubes 284g,weiquan,6,3.49,No,United States,4.7,Yami,Dried Fruit,400,1600,1396
Sweet Potato Strips 260g,dandy,6,2.49,No,Hong Kong,5,Yami,Dried Fruit,400,1600,996
Golden Pillow Durian Dry 100g,nanguo,6,15.29,No,Mainland China,5,Yami,Dried Fruit,400,1600,6116
XIANGE Spiced Tofu Snack 500g SS-XG385116,txfood,8,5.89,No,Mainland China,3.1,Yami,Dried Fruit,400,1600,2356
Spicy Konjac Japanese Pepper Flavor 220g,kaixiaochai,3,2.99,4 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,1196
?€?Frozen?€?PMO  Frozen Persimmon 8.5 OZ,pulmuone,2,4.69,No,Korea,5,Yami,Dried Fruit,400,1600,1876
Jinmei Ginger 160g,farmer's grange,1,5.89,No,Mainland China,3,Yami,Dried Fruit,25,100,147.25
Frozen Green Plum 150g,bestore,7,4.89,No,Mainland China,3.4,Yami,Dried Fruit,25,100,122.25
Bean Curd (Chicken) 100g,zuming,9,1.89,4 Options,Mainland China,3.6,Yami,Dried Fruit,400,1600,756
Spicy Konjac Turkey Flavor 220g,kaixiaochai,1,2.99,4 Options,Mainland China,5,Yami,Dried Fruit,400,1600,1196
Milk Flavor Plum 210g,yifen,0,5.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,2396
Salted Egg Yolk Flavor Broad Beans 140g,zhangdou,5,4.59,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1836
Wugang Marinated Tofu 200g,fangjie,4,2.29,No,Mainland China,5,Yami,Dried Fruit,25,100,57.25
Fried Tofu Skin Chili Flavor 100g,liao hsin lan,9,2.49,No,Taiwan,3,Yami,Dried Fruit,400,1600,996
Spicy Konjac Spicy Flavor 220g,kaixiaochai,3,2.99,4 Options,Mainland China,4.3,Yami,Dried Fruit,400,1600,1196
WL Beancurd Snack Spicy Flavor 186g,weilong,21,4.29,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,1716
Green Pea 105g,want want,20,1.49,No,Taiwan,5,Yami,Dried Fruit,400,1600,596
Salted Preserved Plum 135g,ten wow,12,4.59,No,Mainland China,5,Yami,Dried Fruit,400,1600,1836
Gravy Tofu Roll 100g,zuming,28,1.89,4 Options,Mainland China,3.8,Yami,Dried Fruit,400,1600,756
Pres Chuanbei kumquat 170g,tsh,2,5.69,No,United States,4.5,Yami,Dried Fruit,400,1600,2276
NONG FU SHAN ZHUANG Preserved Snowflake Plum 108g,farmer's grange,18,2.69,No,Mainland China,4.9,Yami,Dried Fruit,25,100,67.25
Vegetarian Meat (Sauce Tripe Flavor) 100g,wuxianzhai,12,2.29,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,916
DACHIXIONG Slices Diyu Spicy Flavor 60g,liray,13,1.69,2 Options,Mainland China,4.9,Yami,Dried Fruit,400,1600,676
TECHANG FOOD Tofu Cake Barbecue Flavor 115g,te chang food,6,1.69,No,Taiwan,3.7,Yami,Dried Fruit,400,1600,676
Japanese Plum Cracker 45g,jigong,14,2.49,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,996
Xiao Zi Shi Guang Hawthorn Chips 150g,konsam,15,2.39,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,956
Roasted Potato BBQ Flavor 52g*30,qiaobiandan,11,10.59,2 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,4236
Beancurd Beef Flavor 20pcs 520g,xiangxiangzui,21,6.29,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,2516
Hi Konjac Snack Pickled Pepper Flavor 18g*20,jinzai,11,5.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,2396
Coconut Soft Candy Jelly 95g,nanguo,12,2.09,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,836
TENGXIN Fish Toufu Crab Flavor 440g,haixin,22,5.89,No,Mainland China,3.5,Yami,Dried Fruit,400,1600,2356
Mushroon Tofu 130g,chuan ren xiao pin,16,2.29,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,916
LIUM Prune Snack 50g,liu liu orchard,8,1.89,2 Options,Mainland China,4,Yami,Dried Fruit,400,1600,756
Fish Tofu Cake Spicy 100g,yanting fisherman,18,2.99,No,Mainland China,3.8,Yami,Dried Fruit,400,1600,1196
GENJI Vegetarian Fish(Beancurd) With Pickled Chilli 20g,genji food,13,0.49,2 Options,Mainland China,4,Yami,Dried Fruit,25,100,12.25
WL Beancurd products 220g,weilong,9,5.49,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,2196
Hawthorn Ball 268g,yimu,8,2.49,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,996
Roasted Gluten 26g*20,dbxs,7,5.69,No,Mainland China,4.4,Yami,Dried Fruit,25,100,142.25
DACHIXIONG  Strips Renjian Spicy Flavor 60g,liray,8,1.69,2 Options,Mainland China,4.8,Yami,Dried Fruit,400,1600,676
Stinky Tofu Cumin Flavor 108g,huogongdian,1,3.29,2 Options,Mainland China,5,Yami,Dried Fruit,400,1600,1316
Spicy Vegetarian Meat 36g*20,junzai,8,5.99,2 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,2396
YI-MENG Commune Hawthom Rolls 280g,yi-meng red farm,6,3.49,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,1396
Mulberry Hawthorn Block 108g,wei back,6,3.69,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,1476
Beancurd Extra Spicy Flavor 20pcs,xiangxiangzui,12,6.29,3 Options,Unclear,4,Yami,Dried Fruit,400,1600,2516
Bean Curd Shrip 85g,xiangxiangzui,7,1.29,2 Options,Mainland China,4.7,Yami,Dried Fruit,400,1600,516
Mulberry Hawthorn Ball 108g,wei back,4,3.69,No,Mainland China,5,Yami,Dried Fruit,400,1600,1476
Tofu Strips Five Spice Flavor 460g,zhangqilong,6,8.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,3596
Tangsen Pancake 85g,zhangqilong,7,0.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,396
TENGXIN FOODS Shake Fish Fish Tofu Spicy Flavor 20packs 440g,haixin,10,6.29,2 Options,Mainland China,3.8,Yami,Dried Fruit,400,1600,2516
Spicy Konjac 96g,jindazhou,6,2.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,1196
Gun Zhi Plum 200g,meiyuan,7,3.39,7 Options,Taiwan,4.4,Yami,Dried Fruit,400,1600,1356
You Do Bean Curd String Artifical Beef Flavor 70g,kou show,6,1.89,3 Options,Mainland China,3.5,Yami,Dried Fruit,400,1600,756
Bean Curd Sifangfan Hot Spicy Flavor 85g,xiangxiangzui,7,1.19,3 Options,Mainland China,3.7,Yami,Dried Fruit,400,1600,476
Mulberry Hawthorn Strip 108g,wei back,2,3.69,No,Mainland China,5,Yami,Dried Fruit,400,1600,1476
Broad Beans 168g,shendacheng,8,4.49,No,Mainland China,3.1,Yami,Dried Fruit,400,1600,1796
Preserved Oilive 130g,ten wow,2,4.39,No,Mainland China,5,Yami,Dried Fruit,400,1600,1756
Seed25 Q Plum Honey Flavor 40g,ume tonya,5,2.89,3 Options,Mainland China,3.6,Yami,Dried Fruit,400,1600,1156
XIAOZHUFEIBA Hawthorn Stick 118g,other brands,2,2.29,No,Unclear,5,Yami,Dried Fruit,400,1600,916
Wukong Strips 85g,zhangqilong,4,0.99,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,396
Konjac Snack Sichuan Pepper Flavor 150g,bestore,2,4.39,2 Options,Mainland China,5,Yami,Dried Fruit,200,800,878
Hot Pot Flavor Small Spicy Slice 98g,shudaoxiang,1,1.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,796
Spicy Green Beans 9backs 135g,ten fu's tea food,4,4.29,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1716
Hawthorn Sticks 130g,yifen,0,2.29,No,Mainland China,0,Yami,Dried Fruit,400,1600,916
Spicy Bean Curd 230g,yifen,0,2.49,No,Mainland China,0,Yami,Dried Fruit,400,1600,996
Bean Curd Tiebanshao Flavor 85g,xiangxiangzui,3,1.29,2 Options,Mainland China,2.3,Yami,Dried Fruit,400,1600,516
Mini Sweet Potato 100g,bestore,0,2.49,No,Mainland China,0,Yami,Dried Fruit,200,800,498
NEDA Preserved Mango 60g,deda fram liuliu qrchard,1,2.99,No,Mainland China,1,Yami,Dried Fruit,400,1600,1196
YES SIR Crispy dried Shrimp-Hot spicy 25g,xiaxiansheng,24,4.39,3 Options,Taiwan,4.6,Yami,Dried Fruit,400,1600,1756
Dried Fish (Iwashikko) 37g,izumiya,8,4.99,No,Japan,4.6,Yami,Dried Fruit,400,1600,1996
JML dried Chili flavor 148g,jinmailang,16,2.79,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,1116
YES SIR Crispy dried Crab-Seaweed wasabi 25g,xiaxiansheng,22,3.99,3 Options,Taiwan,4.7,Yami,Dried Fruit,400,1600,1596
YOUNIYIMIAN Dried Noodles With Truffle 140g*4,ynym,13,8.99,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,3596
Dried Shrimp (Otsumami Yaki Ebi)  11g,kojima,1,2.79,No,Japan,2,Yami,Dried Fruit,400,1600,1116
Dried Shrimp-Almond 48g,izumiya,2,4.59,No,Japan,5,Yami,Dried Fruit,400,1600,1836
Eden Fruit Gold Pillow Dried Durian 80g,yiguo,12,10.99,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,4396
YOUNIYIMIAN Dried Noodles With Scallion And Sischuan Pepper 118g*4,ynym,14,8.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,3596
Handmade Sun-Dried DanDan Flavor Noodles 472g,ynym,5,8.99,No,Mainland China,3.8,Yami,Dried Fruit,400,1600,3596
Dried Squid Oshaburi Yakiika 11g,kojima,2,2.79,No,Japan,4,Yami,Dried Fruit,400,1600,1116
JUIMINGXIANG Dried Chili Pepper 201g,ju ming xiang,3,3.09,2 Options,Mainland China,4,Yami,Dried Fruit,400,1600,1236
YES SIR Crispy dried Squid-Wasabi 30g,xiaxiansheng,12,3.99,No,Taiwan,3.5,Yami,Dried Fruit,400,1600,1596
Dried Shrimp (Suboshi Ebi) 12g,yamahide,7,2.09,No,Japan,4.6,Yami,Dried Fruit,400,1600,836
YES SIR Crispy dried Squid mouth-Wasabi 25g,xiaxiansheng,9,3.99,No,Taiwan,3.9,Yami,Dried Fruit,400,1600,1596
YES SIR Crispy dried Squid-Red braised 20g,xiaxiansheng,8,3.99,No,Taiwan,3.6,Yami,Dried Fruit,400,1600,1596
Dried Shrimp (Ebiten) 27g,ogiya,0,1.69,No,Japan,0,Yami,Dried Fruit,400,1600,676
Hidaka Dried Seaweed(Mehijiki)  20g,other brands,2,1.79,No,Unclear,4,Yami,Dried Fruit,400,1600,716
Handmade Sun-Dried ChongQing Hot Flavor Noodles 516g,ynym,7,8.99,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,3596
TAKUMA Dried Crab 45g,other brands,12,4.99,No,Unclear,3.3,Yami,Dried Fruit,400,1600,1996
YES SIR Crispy dried Crab-Plum 25g,xiaxiansheng,21,3.99,3 Options,Taiwan,4,Yami,Dried Fruit,400,1600,1596
Dried Beancurd Stick 170g,asian taste,72,2.3,No,Taiwan,4.8,Yami,Dried Fruit,300,1200,690
Dried Squid Hot & Spicy Garlic Flavor 20g,bento,102,1.99,3 Options,Thailand,4.4,Yami,Dried Fruit,300,1200,597
Dried Seaweed Knot 30g,spring farm,96,1.99,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,796
Dried Soy Sheet Knot 150g,asia foods,386,2.99,No,Mainland China,4.6,Yami,Dried Fruit,300,1200,897
Dried Beancurd Stick 300g,arc,0,4.99,No,Mainland China,0,Yami,Dried Fruit,300,1200,1497
Dried Seaweed Slice 30g,spring farm,23,1.86,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,744
YF Dried Berncurd  200g,yafang,46,4.39,No,Taiwan,3.9,Yami,Dried Fruit,400,1600,1756
Dried Squid Thai Curry Flavor 20g,bento,142,1.99,3 Options,Thailand,4.4,Yami,Dried Fruit,300,1200,597
Dried Cortex Cinnamon,other brands,0,2.99,No,Unclear,0,Yami,Dried Fruit,400,1600,1196
Organic Dried Fungus 100g,big green,121,6.99,No,Mainland China,4.8,Yami,Dried Fruit,300,1200,2097
Shiitake Dried Mushroom 100g,big green,51,5.99,No,Mainland China,4.7,Yami,Dried Fruit,300,1200,1797
Dried Noodles (Somen) 3Ib,yissine,0,4.99,No,Korea,0,Yami,Dried Fruit,400,1600,1996
Dried Beancurd Sheet,asian taste,12,2.99,No,Taiwan,5,Yami,Dried Fruit,300,1200,897
Dried Plum Flavor Watermelon Seeds 200g,laojiekou,6,4.39,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1756
Dried Seaweed 50g,asian taste,10,3.89,No,Taiwan,4.9,Yami,Dried Fruit,300,1200,1167
Cooked Dried Shrimp M size 99g,dragonfly brand,1,5.29,No,Mainland China,5,Yami,Dried Fruit,25,100,132.25
Plum Snack 35g,yifen,1,2.49,No,Mainland China,5,Yami,Dried Fruit,400,1600,996
Coconut Strips 40g,be,6,1.49,No,Thailand,3.5,Yami,Dried Fruit,200,800,298
Mushroom Crisp Wasabi Flavor 40g,guziguzi,6,3.69,No,Mainland China,4.3,Yami,Dried Fruit,25,100,92.25
Crisp Jujube 100g,bestore,2,5.49,No,Mainland China,3.5,Yami,Dried Fruit,200,800,1098
Shredded Mushroom Pickled Chicken Flavor 45g,senlinjia,3,1.09,No,Mainland China,4,Yami,Dried Fruit,400,1600,436
?€?Frozen?€? Durian Seed25 14oz,other brands,0,10.49,No,Unclear,0,Yami,Dried Fruit,400,1600,4196
Bean Curd Shrip Sauce Flavor 85g,xiangxiangzui,2,1.29,2 Options,Mainland China,4,Yami,Dried Fruit,400,1600,516
Preserved Plum snack 310g,wei back,1,22.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,9196
Preserved Peach 130g,ten wow,2,4.39,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1756
Apple Slices 20g,tianlu,2,1.49,4 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,596
Pear Slices 20g,tianlu,1,1.49,4 Options,Mainland China,5,Yami,Dried Fruit,400,1600,596
Gukeng Coffee Plum,shun tai,0,14.99,No,Japan,0,Yami,Dried Fruit,400,1600,5996
Dried Shitake Mushroom 8oz,haetae,4,9.99,No,Korea,4.8,Yami,Dried Fruit,400,1600,3996
HANHENG Dried Seaweed 60g,hanheng taste,143,4.39,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1756
Dried Seaweed Wakame 100g,bgreen,148,3.99,No,Mainland China,4.9,Yami,Dried Fruit,300,1200,1197
Dried Tsaoko,other brands,0,5.69,No,Unclear,0,Yami,Dried Fruit,400,1600,2276
Dried Seaweed 50g,asian taste,10,3.89,No,Taiwan,4.9,Yami,Dried Fruit,300,1200,1167
Freeze Dried Whole Strawberry in chocolate  Milk Flavor 60g,tys,31,3.99,3 Options,Mainland China,4.5,Yami,Dried Fruit,400,1600,1596
WANG Dried Seaweed 142g,wang food,11,6.99,No,Korea,4.3,Yami,Dried Fruit,400,1600,2796
Dried Wakame Kelp 200g,dandy,2,3.29,No,Hong Kong,5,Yami,Dried Fruit,400,1600,1316
Undaria Pinnitafida Dried Seaweed Strips 100g,other brands,4,2.99,No,Unclear,5,Yami,Dried Fruit,400,1600,1196
Dried Beef Jerky 170g USDA Certified,hsintungyang,10,11.99,No,Taiwan,4.8,Yami,Dried Fruit,400,1600,4796
Vital Dried Beef Jerky Spicy Flavor 170g,vital brand,10,16.99,No,United States,4.7,Yami,Dried Fruit,400,1600,6796
Dried Anchovy 170g,haitai,0,10.99,No,Korea,0,Yami,Dried Fruit,400,1600,4396
Dried Lily Flower 142g,roxy,6,4.25,No,Unclear,3.8,Yami,Dried Fruit,400,1600,1700
Dried and Seasoned Fish Meat Skewer BBQ*2 Bags + Spicy*2 Bags120g,monori,1,8.29,No,Indonesia,5,Yami,Dried Fruit,400,1600,3316
Gold Lion Dried Vegetable Cole 100g,jinshi,1,1.59,No,Mainland China,5,Yami,Dried Fruit,400,1600,636
HAO BA SHI Nanxi Dried Bean Curd Five Spices Flavor 100g,huijifood,0,1.69,No,Mainland China,0,Yami,Dried Fruit,400,1600,676
Dried Shrimp 113g,haitai,0,8.99,No,Korea,0,Yami,Dried Fruit,400,1600,3596
Organic Dried Lily 80g,big green,33,5.99,No,Mainland China,4.2,Yami,Dried Fruit,100,400,599
Dried Squid Super Spicy Flavor 19g,bento,26,1.99,No,Thailand,4.6,Yami,Dried Fruit,100,400,199
"Dried Squid Snack Spicy Flavor, 20g",bento,251,1.99,3 Options,Thailand,4.6,Yami,Dried Fruit,300,1200,597
Dried Seaweed Knot,chanzuiba,4,3.49,No,Mainland China,4.5,Yami,Dried Fruit,400,1600,1396
Dried White Fungus 57g,spring farm,132,4.29,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,1716
Dried Shaved Bonito 5 Pack,other brands,36,2.29,No,Unclear,4.8,Yami,Dried Fruit,400,1600,916
Small Dried Chili 100g,panda,38,2.69,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,1076
Dried Mushroom 454g,onetang,1,16.99,No,Mainland China,5,Yami,Dried Fruit,400,1600,6796
Dried Glass Noodle Sweet Potato 500g,jayone,52,4.99,No,Korea,4.8,Yami,Dried Fruit,400,1600,1996
Spicy Peanuts With Dried Fish 98g,huangfeihong,66,3.69,4 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,1476
JIAJIA Dried Chinese Sausage Extra Lean 284g,jia jia,5,7.99,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,3196
Dried Bean Curd Knot 300g,jinying,5,3.69,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,1476
Bridge Dried Kelp piece 100g,dandy,0,3.99,No,Hong Kong,0,Yami,Dried Fruit,400,1600,1596
Dried Seaweed 60g,tcjp,0,3.99,No,Mainland China,0,Yami,Dried Fruit,400,1600,1596
JUMINGXIANG Dried Red Pepper Chili Paste 408g,ju ming xiang,4,4.59,No,Mainland China,4.8,Yami,Dried Fruit,400,1600,1836
Dried Shaved Bonito 15g,yi feng,2,1.99,No,Taiwan,5,Yami,Dried Fruit,400,1600,796
Dried Baby Shrimp 114g,lam sheng kee,22,2.19,No,Taiwan,4.8,Yami,Dried Fruit,400,1600,876
Vital Dried Pork Jerky Sweet Flavor 170g,vital brand,13,16.99,3 Options,United States,4.4,Yami,Dried Fruit,400,1600,6796
Premium Dried Mushroom 200g,yongfuyuan,3,11.99,No,Mainland China,4.3,Yami,Dried Fruit,400,1600,4796
Dried Osmanthus Fragrans 50g,big green,67,9.99,No,Mainland China,4.7,Yami,Dried Fruit,300,1200,2997
Dried Daylilies 300g,chuanzhen,15,7.99,No,Mainland China,4.9,Yami,Dried Fruit,25,100,199.75
SK Dried Cooked Sea Shrimp Large 85g,shunji,2,5.99,No,Hong Kong,4.5,Yami,Dried Fruit,400,1600,2396
Vital Dried Pork Jerky Spicy Flavor 170g,vital brand,10,16.99,3 Options,United States,3.6,Yami,Dried Fruit,400,1600,6796
Dried Seaweed (Dashi Konbu) 100g,bgreen,69,2.99,No,Mainland China,4.9,Yami,Dried Fruit,300,1200,897
Dried Bamboo shoot 85g,dandy,7,10.45,No,Hong Kong,5,Yami,Dried Fruit,200,800,2090
Organic Dried Cassiae Seed 180g,big green,20,3.99,No,Mainland China,4.9,Yami,Dried Fruit,100,400,399
Dried Glass Noodle Mung Bean 300g,jayone,24,2.59,No,Korea,4.5,Yami,Dried Fruit,400,1600,1036
Golden Corp Dried bean vermicelli 500g,other brands,21,3.59,No,Unclear,4.8,Yami,Dried Fruit,400,1600,1436
Spicy Peanuts with Dried Shrimps 98g,huangfeihong,75,3.89,4 Options,Mainland China,4.6,Yami,Dried Fruit,400,1600,1556
Spicy Dried Turnip 60g,weijute,31,0.99,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,396
Organic Dried Poria 150g,big green,17,5.99,No,Mainland China,4.7,Yami,Dried Fruit,100,400,599
Dried Seaweed Slice,chanzuiba,0,2.99,No,Mainland China,0,Yami,Dried Fruit,25,100,74.75
Dried lily Flower 200g,jinghua,7,6.99,No,Taiwan,5,Yami,Dried Fruit,400,1600,2796
Dried Seaweed 90g,yuho,26,6.29,No,Mainland China,4.9,Yami,Dried Fruit,400,1600,2516
Dried Young Bamboo Shoot 454g,other brands,3,6.29,No,Unclear,5,Yami,Dried Fruit,400,1600,2516
LAMSHENGKEE Dried Chrysanthemum Buds 150g,lam sheng kee,9,8.59,3 Options,Taiwan,4.4,Yami,Dried Fruit,400,1600,3436
Kimchi Dried Noodle 20pcs,ve wong,28,3.49,No,Taiwan,4,Yami,Dried Fruit,400,1600,1396
YES SIR Crispy Dried Crab Spicy Flavor 25g,xiaxiansheng,36,4.59,3 Options,Taiwan,4.3,Yami,Dried Fruit,400,1600,1836
Organic Dried Honeysuckle Flower 70g,big green,15,13.99,No,Mainland China,4.7,Yami,Dried Fruit,25,100,349.75
Dried White Fungus 114g,spring farm,63,7.29,No,Mainland China,4.6,Yami,Dried Fruit,400,1600,2916
LXS Dried Squid Slice 68g,laoxiansheng,17,2.69,No,Mainland China,4.4,Yami,Dried Fruit,400,1600,1076
LXS Dried Squid Larvae 230g,laoxiansheng,21,11.59,2 Options,Mainland China,4.4,Yami,Dried Fruit,400,1600,4636
Dried kelp 110g,yilin,1,4.59,No,Mainland China,5,Yami,Dried Fruit,400,1600,1836
Fresh Dried White Fungus Flavor Soup 200g,xiduoduo,7,5.79,No,Mainland China,4.7,Yami,Dried Fruit,400,1600,2316
