Brand,Category,Option,Origin,Platform,Price,Product_Name,Rate,Reviews,Sold_Monthly,Sold_Weekly,Weekly_Revenue,Weekly_revenue,Sold_Weekly_Group,Price_Group
,Juice,No,Japan,Yami,2.09,Lemon Tea 525ml,5.0,2,800,200,418.0,,100+,2+
,Juice,No,Vietnam,Yami,1.49,BENTRE Coconut Water Original 330ml,4.0,1,1200,300,447.0,,200+,Less than 2
,Juice,No,Japan,Yami,2.99,FUKUMANEKI NEKO Cider 11.49oz,0.0,0,800,200,598.0,,100+,2+
,Juice,No,Korea,Yami,2.59,Ginseng Drink 120ml,5.0,2,800,200,518.0,,100+,2+
,Juice,No,Japan,Yami,2.49,Mitsuya Cider Lemola Lemon Soda 500ml,0.0,0,800,200,498.0,,100+,2+
,Juice,No,Unclear,Yami,16.99,Tea Time Snacks Value Set,4.0,1,400,100,1699.0,,50+,16+
,Juice,No,Japan,Yami,2.29,Strawberry Yogurt Blend 280ml,5.0,1,800,200,458.0,,100+,2+
,Juice,No,Japan,Yami,2.19,Ichinichibun No Yasai 200ml,5.0,1,800,200,438.0,,100+,2+
,Juice,No,Japan,Yami,5.49,Orange Drink 1500ml,3.0,1,800,200,1098.0,,100+,4+
,Juice,No,Japan,Yami,1.99,Lemon Water 550ml,0.0,0,800,200,398.0,,100+,Less than 2
,Juice,No,Mainland China,Yami,1.29,Coconut Water with Pulp 490ml,3.0,1,800,200,258.0,,100+,Less than 2
,Juice,2 Options,Mainland China,Yami,1.49,Coconut Water with Pulp 490ml,0.0,0,800,200,298.0,,100+,Less than 2
,Juice,No,Japan,Yami,2.29,Fruit & Milk Drink 479g,0.0,0,800,200,458.0,,100+,2+
,Juice,No,Taiwan,Yami,3.79,Monascus Malz 330ml (Limited to 5 cans),5.0,1,800,200,758.0,,100+,2+
Unclear,Juice,,South Korea,Weee,3.79,Fremo Aloe Juice Original 1.5L 1 bottle,Unclear,1,200,50,,190.0,Less than 50,2+
Unclear,Juice,,Mainland China,Weee,1.59,Huiyuan Peach Juice  200 ml,Unclear,0,400,100,,159.0,50+,Less than 2
Unclear,Juice,,South Korea,Weee,3.79,FREMO Aloe Juice Peach Flavor 1.5L 1 bottle,Unclear,0,400,100,,379.0,50+,2+
Unclear,Juice,,Mainland China,Weee,1.59,Huiyuan Grape Juice  200 ml,Unclear,0,200,50,,80.0,Less than 50,Less than 2
CHINCHIN,Juice,,Taiwan,Weee,1.49,Chin Chin Peach Juice Drink 10.8 oz,Unclear,5,200,50,,75.0,Less than 50,Less than 2
Weichuan,Juice,,Mainland China,Weee,1.99,Wei-Chuan Guava Juice 500 ml,Unclear,23,200,50,,100.0,Less than 50,Less than 2
Unclear,Juice,,Taiwan,Weee,4.79,Natural Benefits Cold Pressed Pineapple Juice  235 ml,Unclear,4,400,100,,479.0,50+,4+
Unclear,Juice,,Thailand,Weee,4.49,Mogu Mogu Strawberry  Juice with Nata de Coco 33.8 oz,Unclear,0,200,50,,225.0,Less than 50,4+
Unclear,Juice,,Taiwan,Weee,4.79,Natural Benefits Mango & Fruits Cold Pressed Juice 235 ml,Unclear,6,800,200,,958.0,100+,4+
Unclear,Juice,,Japan,Weee,3.59,Kimino Yuzu Citrus Sparkling Juice 8.45 oz,Unclear,135,4000,1000,,3590.0,500+,2+
Genki Forest,Juice,,Mainland China,Weee,3.09,"Genki Forest Microbubble Juice, Black Grape 380 ml",Unclear,21,1200,300,,927.0,200+,2+
Genki Forest,Juice,,Mainland China,Weee,3.09,"Genki Forest Microbubble Juice, Grapefruit 380 ml",Unclear,18,1200,300,,927.0,200+,2+
Unclear,Juice,,Mainland China,Weee,8.99,Coconut Palm Coconut Juice 6pk 1 box,Unclear,612,4000,1000,,8990.0,500+,8+
Haowangshui,Juice,,Mainland China,Weee,2.79,Hawthorn Berry Sparkling Juice 300 ml,Unclear,98,4000,1000,,2790.0,500+,2+
Unclear,Juice,,Mainland China,Weee,4.99,Coconut Palm Coconut Juice 1000 ml,Unclear,785,4000,1000,,4990.0,500+,4+
Unclear,Juice,,Taiwan,Weee,1.29,Hey Song Guava Juice 320 ml,Unclear,96,4000,1000,,1290.0,500+,Less than 2
Paldo,Juice,,South Korea,Weee,1.29,"Paldo Pororo Fruit Juice, Strawberry Flavor 1ct 235 ml",Unclear,24,2400,600,,774.0,500+,Less than 2
Jack & King's,Juice,,Mainland China,Weee,4.49,Jack & King's Iced Yangmei Juice 380 ml,Unclear,111,2400,600,,2694.0,500+,4+
Kimino,Juice,,Japan,Weee,2.99,Kimino Ume Plum Sparkling Juice 8.45 oz,Unclear,102,1600,400,,1196.0,300+,2+
Unclear,Juice,,Taiwan,Weee,12.99,Chin Hun Concentrated Passion Fruit Juice 800 g,Unclear,162,1200,300,,3897.0,200+,12+
Unclear,Juice,,Mainland China,Weee,5.79,Coconut Palm Brand Coconut Juice 1250 ml,Unclear,18,1200,300,,1737.0,200+,4+
Paldo,Juice,,South Korea,Weee,1.29,"Paldo Pororo Fruit Juice, Green Grape Flavor 1ct 235 ml",Unclear,29,1200,300,,387.0,200+,Less than 2
Unclear,Juice,,Japan,Weee,3.59,Kimino Ringo Apple Sparkling Juice 8.45 oz,Unclear,66,1200,300,,1077.0,200+,2+
Unclear,Juice,,Unclear,Weee,1.29,"Lotte Sac Sac Grape Juice, Extra Pulp",Unclear,48,1200,300,,387.0,200+,Less than 2
Unclear,Juice,,Mainland China,Weee,8.99,Coconut Palm Brand Coconut Juice 245ml 6 can,Unclear,4,800,200,,1798.0,100+,8+
Unclear,Juice,,Mainland China,Weee,2.79,Rongshing Brown Sugar with Ginger Juice 320 g,Unclear,1,800,200,,558.0,100+,2+
Unclear,Juice,,United States,Weee,24.99,Fresh Passion Fruit Juice 16 oz,Unclear,51,800,200,,4998.0,100+,16+
Unclear,Juice,,Taiwan,Weee,1.99,Bomy Mixed Fruits and Vegetables Juice Drink 580 g,Unclear,16,800,200,,398.0,100+,Less than 2
Unclear,Juice,,Mainland China,Weee,3.89,"Hainan Laoshu Coconut Juice, No Pulp 380 ml",Unclear,11,800,200,,778.0,100+,2+
Unclear,Juice,,Mainland China,Weee,4.99,Huiyuan Peach Juice  1000 ml,Unclear,0,800,200,,998.0,100+,4+
Unclear,Juice,,Thailand,Weee,4.49,Mogu Mogu Mango Juice with Nata de Coco 33.8 oz,Unclear,1,400,100,,449.0,50+,4+
Genki Forest,Juice,,Mainland China,Weee,3.09,"Genki Forest Microbubble Juice, Wanglin Green Apple 380 ml",Unclear,19,400,100,,309.0,50+,2+
Unclear,Juice,,Mainland China,Weee,3.59,Baozhisu Coconut Juice with Black Glutinous Rice 200 g,Unclear,17,400,100,,359.0,50+,2+
Unclear,Juice,,Taiwan,Weee,4.79,Natural Benefits Orange and Passion Fruit Cold Pressed Juice 235 ml,Unclear,9,400,100,,479.0,50+,4+
Unclear,Juice,,Mainland China,Weee,1.59,Huiyuan Orange Juice  200 ml,Unclear,0,200,50,,80.0,Less than 50,Less than 2
Unclear,Juice,,Japan,Weee,3.49,Junzosen Hakuto White Peach Juice  6.08 fl.oz,Unclear,10,200,50,,175.0,Less than 50,2+
CHINCHIN,Juice,,Taiwan,Weee,1.49,Chin Chin Guava Juice Drink  10.8 oz,Unclear,3,200,50,,75.0,Less than 50,Less than 2
Unclear,Juice,,Mainland China,Weee,1.59,Huiyuan Apple Juice  200 ml,Unclear,0,200,50,,80.0,Less than 50,Less than 2
Unclear,Juice,,Mainland China,Weee,4.99,Huiyuan Grape Juice  1000 ml,Unclear,0,200,50,,250.0,Less than 50,4+
Uncle Matts Organics,Juice,,United States,Weee,6.49,"Uncle Matt's Organic Orange Juice, Pulp Free 52 oz",Unclear,0,200,50,,325.0,Less than 50,6+
Unclear,Juice,,Japan,Weee,2.59,Suntory Gokuri Grapefruit Juice Pink & White 400 g,Unclear,21,200,50,,130.0,Less than 50,2+
Unclear,Juice,,South Korea,Weee,3.79,FREMO Aloe Juice Guava Flavor 1.5 L 1 bottle,Unclear,0,200,50,,190.0,Less than 50,2+
Unclear,Juice,,South Korea,Weee,3.79,FREMO Aloe Juice Grape Flavor 1.5L 1 bottle,Unclear,0,200,50,,190.0,Less than 50,2+
Unclear,Juice,,Mainland China,Weee,4.99,Huiyuan Orange Juice  1000 ml,Unclear,0,200,50,,250.0,Less than 50,4+
Singing Bird Brand,Juice,,Thailand,Weee,1.99,Singing Bird Brand Baithoy Pandan Juice 14 fl.oz,Unclear,0,200,50,,100.0,Less than 50,Less than 2
Unclear,Juice,,South Korea,Weee,3.79,FREMO Aloe Juice Pineapple Flavor 1.5 L 1 bottle,Unclear,0,200,50,,190.0,Less than 50,2+
Unclear,Juice,,Mainland China,Weee,3.59,ErChang Peach Juice Soda 275 ml,Unclear,0,200,50,,180.0,Less than 50,2+
Unclear,Juice,,Mainland China,Weee,3.59,ErChang Lychee Juice Soda 275 ml,Unclear,0,200,50,,180.0,Less than 50,2+
Unclear,Juice,,Mainland China,Weee,3.59,ErChang Salted Pineapple Juice Soda 275 ml,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Mainland China,Weee,4.99,Huiyuan Apple Juice  1000 ml,Unclear,0,0,0,,0.0,,4+
Unclear,Juice,,Philippines,Weee,1.89,Philippine Brand Guyabano Juice 250 ml,Unclear,0,0,0,,0.0,,Less than 2
Paldo,Juice,,South Korea,Weee,1.29,Paldo Pororo Tropical Fruit Juice 235 ml,Unclear,1,0,0,,0.0,,Less than 2
Unclear,Juice,,Philippines,Weee,4.39,Del Monte Pineapple Juice 33.3 oz,Unclear,0,0,0,,0.0,,4+
Unclear,Juice,,Japan,Weee,8.99,Shiny Aomori 100% Apple Juice 3.8 oz,Unclear,0,4,1,,9.0,Less than 50,8+
Lotte,Juice,,South Korea,Weee,12.99,Lotte Sac Sac Orange Juice with Pulp 12ct 1 case,Unclear,18,0,0,,0.0,,12+
Unclear,Juice,,Taiwan,Weee,12.99,Chen Jia Zhuang Passion Fruit Juice 250ml 250 ml,Unclear,8,0,0,,0.0,,12+
Datu Puti,Juice,,Philippines,Weee,3.69,Datu Puti Sukang Iloco Sugar Cane Juice Vinegar 25 oz,Unclear,3,0,0,,0.0,,2+
Yamajirushi,Juice,,United States,Weee,7.69,Yamajirushi Yuzu Citrus Juice 5 oz,Unclear,2,0,0,,0.0,,6+
Unclear,Juice,,South Korea,Weee,3.99,FREMO Aloe Juice Mango flavor 1.5 L 1 bottle,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Mainland China,Weee,9.99,BaiEnShi Corn Juice 980ml  1 bottle,Unclear,3,0,0,,0.0,,8+
Unclear,Juice,,Taiwan,Weee,5.99,Taoti Peach Juice Drink 5 can,Unclear,2,0,0,,0.0,,4+
Unclear,Juice,,Japan,Weee,6.69,Nitto Tea-White Peach Juice 240 g,Unclear,3,0,0,,0.0,,6+
Unclear,Juice,,South Korea,Weee,3.79,FREMO Aloe Juice Pomegranate Flavor 1.5 L 1 bottle,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Mainland China,Weee,2.99,Cool Coco Coconut Juice 610 ml,Unclear,0,0,0,,0.0,,2+
Coco King,Juice,,Thailand,Weee,3.69,"Coco King Young Coconut Juice, Frozen 280 ml",Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Australia,Weee,33.99,Bio-E Lemon+Manuka Fermented Juice  500 ml,Unclear,0,0,0,,0.0,,16+
Unclear,Juice,,Japan,Weee,3.19,Junzosen Ninjin Carrot Juice 6.08 fl.oz,Unclear,4,0,0,,0.0,,2+
Unclear,Juice,,Taiwan,Weee,6.69,Taoti Kyoho Grape Juice Drink  6 can,Unclear,1,0,0,,0.0,,6+
Unclear,Juice,,Japan,Weee,8.49,JunzoSen Golden Peach Juice  1000 ml,Unclear,0,0,0,,0.0,,8+
Unclear,Juice,,Unclear,Weee,3.99,Watermelon Juice  Cup	 1 each,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Unclear,Weee,2.99,Sour Plum Juice  Cup	 1 each,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Unclear,Weee,3.0,black plum juice 1 each,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Unclear,Weee,21.99,Shrimp with House Special Juice Sauce 1 each,Unclear,0,0,0,,0.0,,16+
Unclear,Juice,,Unclear,Weee,20.48,Kids Meal:Rice Ball + Fries + Nugget + Boneless Chicken + Juice 1 each,Unclear,0,0,0,,0.0,,16+
Unclear,Juice,,Unclear,Weee,2.99,Coconut Juice 1 each,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Unclear,Weee,1.92,Orange Juice 1 each,Unclear,0,0,0,,0.0,,Less than 2
Unclear,Juice,,Unclear,Weee,6.4,Passion Fruit Juice 1 each,Unclear,0,0,0,,0.0,,6+
Unclear,Juice,,Unclear,Weee,3.5,Coconut Juice 1 each,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Unclear,Weee,6.9,Watermelon Juice 1 each,Unclear,0,0,0,,0.0,,6+
Unclear,Juice,,Unclear,Weee,1.92,Apple Juice 1 each,Unclear,0,0,0,,0.0,,Less than 2
Unclear,Juice,,Unclear,Weee,6.4,Peach Juice 1 each,Unclear,0,0,0,,0.0,,6+
Unclear,Juice,,Unclear,Weee,7.99,Sour Plum Juice 1 each,Unclear,0,0,0,,0.0,,6+
Unclear,Juice,,Unclear,Weee,10.0,Fresh Squeezed Orange Juice 1 each,Unclear,0,0,0,,0.0,,8+
Unclear,Juice,,Unclear,Weee,3.0,SWEET PLUM JUICE 1 each,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Unclear,Weee,7.99,Special Mango Juice Sago 1 each,Unclear,0,0,0,,0.0,,6+
Unclear,Juice,,Unclear,Weee,5.99,Watermelon Juice 1 each,Unclear,0,0,0,,0.0,,4+
Unclear,Juice,,Unclear,Weee,5.99,Sweet Sour Plum Juice 1 each,Unclear,0,0,0,,0.0,,4+
Unclear,Juice,,Unclear,Weee,3.99,Orange Juice Cup	 1 each,Unclear,0,0,0,,0.0,,2+
Unclear,Juice,,Unclear,Weee,6.9,Orange Juice 1 each,Unclear,0,0,0,,0.0,,6+
Unclear,Juice,,Unclear,Weee,6.9,Apple Juice 1 each,Unclear,0,0,0,,0.0,,6+
Unclear,Juice,,Unclear,Weee,6.9,Carrot Juice 1 each,Unclear,0,0,0,,0.0,,6+
Unclear,Juice,,Unclear,Weee,18.95,Hawthorn Juice Peking Bone 1 each,Unclear,0,0,0,,0.0,,16+
Unclear,Juice,,Philippines,Weee,2.89,"Cool Taste Calamansi Juice, Philippine Lemon Juice 500 ml",Unclear,0,200,50,,145.0,Less than 50,2+
Unclear,Juice,,Taiwan,Weee,1.19,Red Guava Mixed Fruits Juice Drink 1 count,Unclear,40,1600,400,,476.0,300+,Less than 2
Dragon Fly,Juice,,Thailand,Weee,1.49,Dragonfly Young Coconut Juice with Pulp 16.9 oz,Unclear,2,800,200,,298.0,100+,Less than 2
Unclear,Juice,,Mainland China,Weee,3.99,Hainan Laoshu Coconut Juice with Pulp 380 ml,Unclear,3,800,200,,798.0,100+,2+
Unclear,Juice,,Taiwan,Weee,2.49,HeiMianCai Starfruit Carambola Juice 1ct 580 g,Unclear,21,800,200,,498.0,100+,2+
Unclear,Juice,,Taiwan,Weee,14.99,Taiwan Sugarcane Juice 1000 g,Unclear,12,200,50,,750.0,Less than 50,14+
Unclear,Juice,,Vietnam,Weee,2.59,Jans Sparkling Soursop Fruit Juice 16.56 fl.oz,Unclear,12,200,50,,130.0,Less than 50,2+
Unclear,Juice,,Taiwan,Weee,1.99,Asparagus Juice 245 g,Unclear,25,200,50,,100.0,Less than 50,Less than 2
Unclear,Juice,,Philippines,Weee,1.79,Philippine Brand Calamansi Juice 250 ml,Unclear,0,200,50,,90.0,Less than 50,Less than 2
Unclear,Juice,,Mainland China,Weee,3.39,ErChang Osmanthus Sour Plum Juice Soda 275 ml,Unclear,1,0,0,,0.0,,2+
Unclear,Juice,,Unclear,Freshgogo,11.49,ARTIC OCEAN Orange Soda,Unclear,0,1962,491,,5636.0,400+,10+
Unclear,Juice,,Unclear,Freshgogo,8.99,YESHU Coconut Juice,Unclear,15,1716,429,,3857.0,400+,8+
Unclear,Juice,,Mainland China,Freshgogo,2.99,LAY'S Potato Chip (tomato),Unclear,0,8078,2020,,6038.0,2000+,2+
Unclear,Juice,,Unclear,Freshgogo,2.29,ARTIC OCEAN Orange Soda (glass),Unclear,3,1312,328,,751.0,300+,2+
Unclear,Juice,,Unclear,Freshgogo,2.29,XIN YUAN ZHAI Osmanthus Plum Juice,Unclear,1,1672,418,,957.0,400+,2+
Unclear,Juice,,Unclear,Freshgogo,9.99,Young Coconut,Unclear,6,5126,1282,,12802.0,1000+,8+
Unclear,Juice,,Unclear,Freshgogo,4.49,SEASIR Teriyaki Sauce,Unclear,2,5375,1344,,6033.0,1000+,4+
Unclear,Juice,,Unclear,Freshgogo,9.99,YESHU Coconut Juice,Unclear,0,0,0,,0.0,,8+
Unclear,Juice,,Unclear,Freshgogo,5.29,Juice Oranges,Unclear,0,2217,554,,2932.0,500+,4+
Unclear,Juice,,Unclear,Freshgogo,2.29,Natural Garden Original Aloe Vera Drink,Unclear,0,1479,370,,847.0,300+,2+
Unclear,Juice,,Unclear,Freshgogo,2.09,GENKI FOREST Alien Electrolyte Water (lime),Unclear,0,2490,623,,1301.0,500+,2+
Unclear,Juice,,Unclear,Freshgogo,11.49,ARTIC OCEAN Orange Soda,Unclear,0,2282,571,,6555.0,500+,10+
Unclear,Juice,,Unclear,Freshgogo,3.89,GENKI FOREST Full Score Micro Bubble Juice (wanglin green apple),Unclear,0,12260,3065,,11923.0,2000+,2+
Unclear,Juice,,Unclear,Freshgogo,2.59,ITOEN Barley Grass and Matcha Shot,Unclear,0,7231,1808,,4682.0,1000+,2+
Unclear,Juice,,Unclear,Freshgogo,4.99,GENKI FOREST Soda Water (plum juice),Unclear,1,2166,542,,2702.0,500+,4+
Unclear,Juice,,Unclear,Freshgogo,14.99,GUANG'S Pineapple Beer Soda,Unclear,0,3842,961,,14398.0,500+,14+
Unclear,Juice,,Unclear,Freshgogo,3.89,GENKI FOREST Full Score Micro Bubble Juice (grapefruit),Unclear,0,13736,3434,,13358.0,2000+,2+
Unclear,Juice,,Unclear,Freshgogo,4.19,CHIGUOZI Fruit Jelly (mango),Unclear,0,2308,577,,2418.0,500+,4+
Unclear,Juice,,Unclear,Freshgogo,7.69,KEWPIE Dressing Deep Roasted Sesame Dressing,Unclear,1,2870,718,,5518.0,500+,6+
Unclear,Juice,,Unclear,Freshgogo,24.5,Japanese Tofu with Abalone Sauce,Unclear,2,1392,348,,8526.0,300+,16+
Unclear,Juice,,Unclear,Freshgogo,22.5,Japanese Tofu with Abalone Sauce,Unclear,2,1392,348,,7830.0,300+,16+
